x,y,z,v_x,v_y,v_z,|U|,acc,rho,pressure
-0.0111026, -0.0050093, 0.0635647, -0.00742664, -0.00145325, -0.092286, 0.0925957, 9.95611, 1541.09, 0
-0.0110985, -0.00500904, 0.0645667, -0.00713558, -0.00140348, -0.0919492, 0.0922363, 9.93145, 1541.81, 0
-0.0110946, -0.00500866, 0.0655686, -0.00686998, -0.00137304, -0.0916307, 0.0918982, 9.89854, 1542.51, 0
-0.0110907, -0.00500838, 0.0665707, -0.00660201, -0.00134465, -0.0913216, 0.0915698, 9.86424, 1543.19, 0
-0.0110873, -0.00500819, 0.0675731, -0.0063085, -0.00130632, -0.0910101, 0.0912378, 9.8419, 1543.87, 0
-0.011084, -0.0050085, 0.0685757, -0.00601054, -0.00126648, -0.0906894, 0.0908972, 9.84564, 1544.53, 0
-0.0110796, -0.00500827, 0.0695781, -0.00574851, -0.00122964, -0.0903637, 0.0905547, 9.8786, 1545.19, 0
-0.0110753, -0.00500802, 0.0705804, -0.00550194, -0.00120326, -0.0900481, 0.090224, 9.91687, 1545.83, 0
-0.0110714, -0.00500831, 0.0715826, -0.00524298, -0.00118115, -0.0897575, 0.0899182, 9.92851, 1546.47, 0
-0.0110677, -0.0050088, 0.0725846, -0.00497383, -0.00115419, -0.0894913, 0.0896369, 9.92515, 1547.09, 0
-0.0110648, -0.00500914, 0.0735866, -0.00469365, -0.0011295, -0.0892486, 0.089379, 9.90485, 1547.69, 0
-0.0110612, -0.00500969, 0.0745882, -0.00441504, -0.00110535, -0.0890304, 0.0891467, 9.84861, 1548.28, 0
-0.0110577, -0.00501022, 0.0755895, -0.00420903, -0.00122554, -0.0888369, 0.088945, 9.84381, 1548.83, 0
-0.0110547, -0.00501048, 0.0765909, -0.00396832, -0.00136623, -0.0886747, 0.088774, 9.86398, 1549.36, 0
-0.0110511, -0.00501061, 0.0775928, -0.0038168, -0.00134494, -0.0884953, 0.0885878, 9.88803, 1549.86, 0
-0.0110473, -0.00501077, 0.0785949, -0.0036441, -0.00127335, -0.0883255, 0.0884098, 9.88441, 1550.33, 0
-0.0110447, -0.00501067, 0.0795968, -0.00347869, -0.0011141, -0.0881553, 0.0882309, 9.8402, 1550.78, 0
-0.0110416, -0.00501114, 0.0805983, -0.0032576, -0.000988873, -0.0878948, 0.0879607, 9.8291, 1551.21, 0
-0.0110389, -0.00501151, 0.0815993, -0.00302856, -0.000948613, -0.0876183, 0.0876758, 9.81583, 1551.63, 0
-0.011036, -0.00501209, 0.0826, -0.00279722, -0.000933692, -0.0873296, 0.0873794, 9.86129, 1552.03, 0
-0.0110336, -0.0050128, 0.083601, -0.00251769, -0.000893721, -0.0870456, 0.0870866, 9.93151, 1552.43, 0
-0.0110293, -0.00501203, 0.0846025, -0.0021911, -0.00081084, -0.086793, 0.0868245, 9.98929, 1552.79, 0
-0.0110263, -0.00501124, 0.0856041, -0.00187112, -0.000697821, -0.0865898, 0.0866128, 10.03, 1553.13, 0
-0.011023, -0.00501066, 0.0866062, -0.0015782, -0.000557826, -0.0864485, 0.0864647, 10.0278, 1553.41, 0
-0.0110199, -0.00500946, 0.0876113, -0.00133183, -0.000404912, -0.0863504, 0.0863616, 9.99421, 1553.62, 0
-0.0110134, -0.00500816, 0.0886259, -0.000772333, -0.000280091, -0.0862151, 0.086219, 10.4473, 1553.74, 0
-0.011189, -0.0040684, 0.0101628, -0.019114, -0.00686826, -0.120859, 0.122554, 8.73712, 1508.43, 0
-0.0111884, -0.00406733, 0.0111882, -0.0186845, -0.00671244, -0.12139, 0.123003, 8.74711, 1508.06, 0
-0.0111895, -0.00406525, 0.0122032, -0.0184527, -0.00660953, -0.121561, 0.123131, 8.78861, 1507.47, 0
-0.0111929, -0.00406469, 0.0132145, -0.0183934, -0.00655459, -0.121468, 0.123028, 8.85276, 1506.7, 0
-0.0111962, -0.00406648, 0.014226, -0.0184717, -0.00654281, -0.121141, 0.122716, 8.93389, 1505.8, 0
-0.0111997, -0.00406031, 0.0152399, -0.0186552, -0.00654816, -0.120613, 0.122223, 9.02744, 1504.83, 0
-0.0112059, -0.00405494, 0.0162565, -0.0189127, -0.00658451, -0.119912, 0.121573, 9.12839, 1503.85, 0
-0.0112126, -0.00405392, 0.0172754, -0.0192123, -0.00665788, -0.11907, 0.120794, 9.23258, 1502.92, 0
-0.0112199, -0.00405475, 0.0182953, -0.019532, -0.00676133, -0.118121, 0.119916, 9.33665, 1502.09, 0
-0.011228, -0.00405723, 0.0193151, -0.0198537, -0.0068911, -0.117096, 0.118967, 9.43752, 1501.41, 0
-0.0112373, -0.00406078, 0.020334, -0.0201629, -0.00704012, -0.116023, 0.117972, 9.53345, 1500.92, 0
-0.0112466, -0.00406515, 0.0213513, -0.0204458, -0.00719809, -0.114927, 0.116953, 9.6226, 1500.63, 0
-0.0112544, -0.00406994, 0.0223669, -0.0206908, -0.00735167, -0.113829, 0.115928, 9.70426, 1500.55, 0
-0.0112601, -0.00407425, 0.0233811, -0.0208887, -0.00748475, -0.112747, 0.11491, 9.77755, 1500.69, 0
-0.0112629, -0.00407809, 0.024394, -0.0210331, -0.00758306, -0.111696, 0.113912, 9.84161, 1501.03, 0
-0.0112633, -0.00408059, 0.0254061, -0.0211206, -0.00763241, -0.110688, 0.112943, 9.89579, 1501.57, 0
-0.011262, -0.00408213, 0.0264174, -0.0211502, -0.00762403, -0.109732, 0.112011, 9.93913, 1502.29, 0
-0.0112596, -0.00408237, 0.0274277, -0.0211232, -0.00755026, -0.108837, 0.111125, 9.97084, 1503.17, 0
-0.0112565, -0.00408165, 0.0284368, -0.0210414, -0.0074105, -0.108008, 0.110287, 9.99078, 1504.19, 0
-0.0112527, -0.004079, 0.0294444, -0.0209073, -0.00720768, -0.107247, 0.109504, 9.99909, 1505.33, 0
-0.01125, -0.00407366, 0.0304508, -0.0207278, -0.00694966, -0.106556, 0.108776, 9.99634, 1506.56, 0
-0.0112467, -0.00406806, 0.0314563, -0.0205027, -0.00665646, -0.105932, 0.108103, 9.98341, 1507.87, 0
-0.0112424, -0.00406115, 0.0324613, -0.0202355, -0.00634468, -0.105369, 0.107481, 9.96225, 1509.22, 0
-0.0112385, -0.00405542, 0.0334657, -0.0199345, -0.00603647, -0.104858, 0.106907, 9.93496, 1510.6, 0
-0.0112344, -0.00405048, 0.0344696, -0.0196085, -0.00574613, -0.104393, 0.106373, 9.90519, 1511.99, 0
-0.0112276, -0.00404603, 0.0354731, -0.0192652, -0.00548606, -0.103962, 0.105874, 9.8767, 1513.37, 0
-0.0112214, -0.00404418, 0.0364765, -0.0189206, -0.00526401, -0.103556, 0.105402, 9.8522, 1514.74, 0
-0.0112195, -0.00404159, 0.0374799, -0.0185899, -0.00507071, -0.103169, 0.104953, 9.83245, 1516.08, 0
-0.0112165, -0.00403877, 0.0384831, -0.018266, -0.00490307, -0.102797, 0.104522, 9.8166, 1517.38, 0
-0.0112131, -0.00403682, 0.039486, -0.0179462, -0.00475604, -0.102434, 0.104103, 9.80316, 1518.64, 0
-0.0112098, -0.00403559, 0.0404889, -0.0176271, -0.00462192, -0.102078, 0.103692, 9.79107, 1519.86, 0
-0.0112062, -0.00403441, 0.0414918, -0.0173046, -0.00449404, -0.101726, 0.103285, 9.77978, 1521.03, 0
-0.0112025, -0.00403313, 0.0424946, -0.0169763, -0.00436805, -0.101373, 0.102878, 9.76988, 1522.15, 0
-0.0111991, -0.00403193, 0.0434974, -0.0166403, -0.00424107, -0.101017, 0.102466, 9.76211, 1523.24, 0
-0.0111949, -0.00403083, 0.0445002, -0.0162939, -0.0041102, -0.100653, 0.102046, 9.75724, 1524.28, 0
-0.0111905, -0.0040295, 0.045503, -0.0159371, -0.00397285, -0.100279, 0.101616, 9.75619, 1525.3, 0
-0.0111867, -0.00402799, 0.0465059, -0.0155697, -0.00382833, -0.099894, 0.101173, 9.75859, 1526.28, 0
-0.0111824, -0.00402606, 0.047509, -0.0151891, -0.00367677, -0.0994964, 0.100716, 9.76432, 1527.24, 0
-0.0111781, -0.0040235, 0.0485123, -0.0147952, -0.00351851, -0.0990863, 0.100247, 9.77306, 1528.18, 0
-0.0111744, -0.00402167, 0.0495159, -0.0143871, -0.00335646, -0.0986629, 0.0997628, 9.78515, 1529.11, 0
-0.0111704, -0.00402123, 0.0505197, -0.0139619, -0.003192, -0.0982263, 0.099265, 9.80075, 1530.03, 0
-0.0111661, -0.00402023, 0.0515237, -0.0135163, -0.00302054, -0.0977788, 0.0987547, 9.82029, 1530.93, 0
-0.011161, -0.00401822, 0.0525276, -0.0130407, -0.00283543, -0.0973222, 0.0982329, 9.84249, 1531.83, 0
-0.0111562, -0.00401709, 0.0535314, -0.0125206, -0.00262778, -0.0968565, 0.0976978, 9.86489, 1532.73, 0
-0.0111512, -0.00401616, 0.0545351, -0.0119429, -0.00238958, -0.0963804, 0.0971469, 9.8871, 1533.62, 0
-0.0111455, -0.00401481, 0.0555387, -0.0113173, -0.00213436, -0.0958909, 0.09658, 9.91643, 1534.5, 0
-0.0111391, -0.00401387, 0.0565423, -0.0106969, -0.00191384, -0.0953945, 0.0960114, 9.95389, 1535.37, 0
-0.0111329, -0.00401335, 0.0575456, -0.0101524, -0.00176491, -0.0949145, 0.0954723, 9.97054, 1536.22, 0
-0.0111285, -0.00401222, 0.0585488, -0.00969852, -0.00164345, -0.0944654, 0.0949761, 9.95691, 1537.06, 0
-0.0111236, -0.00401076, 0.059552, -0.00928838, -0.0015117, -0.0940368, 0.0945065, 9.94166, 1537.88, 0
-0.0111186, -0.00400923, 0.060555, -0.00888842, -0.00137352, -0.0936147, 0.0940457, 9.94124, 1538.68, 0
-0.0111137, -0.00400832, 0.0615578, -0.00849563, -0.00125042, -0.0931969, 0.0935917, 9.94934, 1539.47, 0
-0.0111085, -0.00400774, 0.0625607, -0.00811941, -0.00115558, -0.0927903, 0.093152, 9.95498, 1540.24, 0
-0.0111042, -0.00400736, 0.0635634, -0.00777247, -0.00108817, -0.0924013, 0.0927341, 9.95291, 1540.99, 0
-0.0111002, -0.00400709, 0.0645661, -0.00746078, -0.00104379, -0.0920329, 0.0923408, 9.94281, 1541.72, 0
-0.0110962, -0.00400667, 0.0655686, -0.00718022, -0.00101643, -0.0916826, 0.091969, 9.92817, 1542.43, 0
-0.0110923, -0.00400637, 0.0665712, -0.00691382, -0.000995245, -0.0913442, 0.0916109, 9.91293, 1543.13, 0
-0.0110882, -0.0040062, 0.0675737, -0.00664157, -0.000972211, -0.0910113, 0.0912585, 9.9014, 1543.81, 0
-0.0110841, -0.00400628, 0.0685764, -0.00636174, -0.00095022, -0.0906805, 0.0909083, 9.89639, 1544.48, 0
-0.0110799, -0.00400624, 0.0695788, -0.00608324, -0.000931708, -0.0903539, 0.0905632, 9.90167, 1545.14, 0
-0.0110761, -0.00400633, 0.070581, -0.00580308, -0.000921837, -0.0900389, 0.0902304, 9.91168, 1545.79, 0
-0.0110722, -0.0040068, 0.071583, -0.00551969, -0.000919556, -0.089745, 0.0899192, 9.9117, 1546.43, 0
-0.0110684, -0.00400723, 0.0725849, -0.00524168, -0.00091919, -0.0894758, 0.0896339, 9.89156, 1547.05, 0
-0.0110653, -0.00400756, 0.073587, -0.00497966, -0.000914046, -0.0892292, 0.0893727, 9.84022, 1547.65, 0
-0.0110626, -0.00400793, 0.0745892, -0.00474514, -0.000899293, -0.0889902, 0.0891212, 9.79186, 1548.23, 0
-0.0110593, -0.00400816, 0.0755912, -0.00452106, -0.000931092, -0.0887573, 0.0888773, 9.79739, 1548.79, 0
-0.0110556, -0.00400838, 0.0765931, -0.00427311, -0.000996006, -0.0885557, 0.0886644, 9.82608, 1549.31, 0
-0.0110516, -0.00400876, 0.0775947, -0.00404902, -0.00100096, -0.0883931, 0.0884914, 9.8432, 1549.82, 0
-0.0110481, -0.00400867, 0.0785959, -0.00377979, -0.000932093, -0.0882283, 0.0883142, 9.85553, 1550.29, 0
-0.0110449, -0.0040088, 0.0795966, -0.00346516, -0.000864654, -0.0880504, 0.0881228, 9.86106, 1550.74, 0
-0.0110424, -0.0040092, 0.0805972, -0.00326674, -0.00079127, -0.0878192, 0.0878835, 9.88488, 1551.18, 0
-0.0110406, -0.00400951, 0.0815977, -0.00310745, -0.000755193, -0.0875535, 0.0876119, 9.91015, 1551.61, 0
-0.0110369, -0.00401036, 0.0825986, -0.0028557, -0.000742055, -0.0872896, 0.0873395, 9.92807, 1552.02, 0
-0.011034, -0.00401094, 0.0836002, -0.00256111, -0.000714184, -0.0870484, 0.087089, 9.94978, 1552.42, 0
-0.0110296, -0.00401003, 0.0846019, -0.00224099, -0.000649192, -0.0868337, 0.0868651, 9.98762, 1552.79, 0
-0.011027, -0.00400933, 0.0856032, -0.00191389, -0.000546144, -0.0866581, 0.0866809, 10.0345, 1553.13, 0
-0.0110237, -0.00400874, 0.0866048, -0.00158632, -0.000418519, -0.0865425, 0.0865581, 10.0461, 1553.41, 0
-0.0110194, -0.00400766, 0.0876097, -0.00121026, -0.000318641, -0.0864803, 0.0864893, 10.0215, 1553.63, 0
-0.0110141, -0.00400697, 0.088624, -0.000614552, -0.000183044, -0.086498, 0.0865004, 9.91949, 1553.76, 0
-0.0111884, -0.00305201, 0.0101629, -0.0191663, -0.0051874, -0.121031, 0.122649, 8.73032, 1508.12, 0
-0.0111879, -0.00305121, 0.0111876, -0.0187493, -0.00507466, -0.121575, 0.123116, 8.74045, 1507.74, 0
-0.0111901, -0.00304965, 0.012202, -0.0185407, -0.005001, -0.121755, 0.12326, 8.78161, 1507.15, 0
-0.0111935, -0.0030489, 0.0132127, -0.0185079, -0.00496175, -0.121674, 0.123174, 8.84528, 1506.37, 0
-0.0111973, -0.00305039, 0.0142239, -0.0186154, -0.00495488, -0.121361, 0.12288, 8.92576, 1505.45, 0
-0.0112014, -0.0030456, 0.0152375, -0.0188267, -0.00495896, -0.120847, 0.122405, 9.01831, 1504.47, 0
-0.0112082, -0.00304107, 0.0162539, -0.0191087, -0.00498502, -0.120161, 0.121773, 9.11829, 1503.47, 0
-0.0112157, -0.00304009, 0.0172725, -0.0194285, -0.00503944, -0.119336, 0.121012, 9.22134, 1502.52, 0
-0.0112233, -0.0030406, 0.0182922, -0.0197619, -0.00511688, -0.118405, 0.120152, 9.32413, 1501.67, 0
-0.0112312, -0.00304245, 0.0193118, -0.0200905, -0.00521492, -0.1174, 0.119221, 9.42368, 1500.97, 0
-0.0112408, -0.00304519, 0.0203304, -0.0204011, -0.00532848, -0.116348, 0.118243, 9.5177, 1500.46, 0
-0.0112507, -0.00304871, 0.0213476, -0.0206804, -0.00544985, -0.115273, 0.11724, 9.60461, 1500.15, 0
-0.0112589, -0.00305262, 0.0223631, -0.0209165, -0.00556836, -0.114197, 0.116231, 9.68326, 1500.05, 0
-0.011264, -0.00305614, 0.0233773, -0.0211003, -0.00567119, -0.113139, 0.11523, 9.75272, 1500.17, 0
-0.0112663, -0.0030592, 0.0243904, -0.0212279, -0.00574672, -0.112112, 0.114249, 9.8121, 1500.5, 0
-0.0112661, -0.00306104, 0.0254027, -0.0212978, -0.00578341, -0.111129, 0.1133, 9.86088, 1501.02, 0
-0.0112645, -0.00306224, 0.026414, -0.0213115, -0.00577505, -0.110199, 0.112389, 9.89837, 1501.73, 0
-0.0112619, -0.00306271, 0.0274239, -0.0212724, -0.00571574, -0.109327, 0.111524, 9.92437, 1502.61, 0
-0.0112572, -0.00306244, 0.0284323, -0.021182, -0.00560394, -0.108517, 0.110707, 9.93963, 1503.63, 0
-0.0112526, -0.00306028, 0.0294391, -0.0210483, -0.00544134, -0.107772, 0.109943, 9.94482, 1504.77, 0
-0.0112492, -0.00305586, 0.0304447, -0.0208778, -0.00523619, -0.107088, 0.10923, 9.94128, 1506.01, 0
-0.0112446, -0.00305132, 0.0314499, -0.0206699, -0.00500471, -0.106462, 0.108565, 9.93088, 1507.32, 0
-0.0112404, -0.00304522, 0.0324549, -0.0204301, -0.00475858, -0.10589, 0.107948, 9.91454, 1508.69, 0
-0.011238, -0.00304085, 0.0334599, -0.0201641, -0.00452003, -0.105364, 0.107371, 9.89391, 1510.09, 0
-0.0112354, -0.00303783, 0.0344645, -0.0198754, -0.00429963, -0.104878, 0.106832, 9.87115, 1511.5, 0
-0.0112314, -0.00303438, 0.0354686, -0.0195713, -0.0041033, -0.104427, 0.106324, 9.84815, 1512.91, 0
-0.011227, -0.00303243, 0.036472, -0.0192621, -0.00393739, -0.104002, 0.105844, 9.82666, 1514.3, 0
-0.0112241, -0.00303004, 0.0374748, -0.0189578, -0.00379586, -0.103599, 0.105388, 9.80744, 1515.66, 0
-0.0112225, -0.00302831, 0.0384775, -0.0186579, -0.00367558, -0.103213, 0.10495, 9.7901, 1516.98, 0
-0.0112204, -0.0030271, 0.0394802, -0.018356, -0.00357041, -0.102839, 0.104526, 9.77455, 1518.26, 0
-0.0112171, -0.00302637, 0.0404832, -0.018047, -0.00347477, -0.102474, 0.104109, 9.76035, 1519.49, 0
-0.0112129, -0.00302556, 0.0414862, -0.0177287, -0.0033831, -0.102114, 0.103697, 9.74778, 1520.67, 0
-0.0112086, -0.00302462, 0.0424892, -0.0174002, -0.0032918, -0.101756, 0.103286, 9.73704, 1521.81, 0
-0.0112055, -0.00302381, 0.0434923, -0.0170614, -0.00319842, -0.101396, 0.102871, 9.72879, 1522.92, 0
-0.0112009, -0.00302318, 0.0444953, -0.0167085, -0.00310106, -0.10103, 0.102449, 9.7234, 1523.98, 0
-0.0111953, -0.00302236, 0.0454983, -0.0163428, -0.00299718, -0.100655, 0.102017, 9.7215, 1525, 0
-0.0111912, -0.00302125, 0.0465015, -0.0159677, -0.00288593, -0.100268, 0.101572, 9.72336, 1526, 0
-0.0111873, -0.00301983, 0.0475048, -0.015582, -0.00276832, -0.0998677, 0.101114, 9.72861, 1526.98, 0
-0.0111829, -0.00301789, 0.0485084, -0.0151851, -0.00264542, -0.0994541, 0.100641, 9.73705, 1527.93, 0
-0.0111787, -0.00301617, 0.0495123, -0.0147763, -0.0025198, -0.0990262, 0.100154, 9.74854, 1528.88, 0
-0.0111742, -0.003016, 0.0505165, -0.0143519, -0.00239409, -0.098584, 0.099652, 9.76273, 1529.8, 0
-0.0111695, -0.00301552, 0.0515208, -0.0139085, -0.00226472, -0.0981288, 0.0991354, 9.78001, 1530.73, 0
-0.0111648, -0.00301393, 0.0525249, -0.0134397, -0.0021261, -0.0976619, 0.0986052, 9.80043, 1531.64, 0
-0.0111596, -0.00301302, 0.0535286, -0.0129347, -0.00197346, -0.0971836, 0.0980605, 9.82325, 1532.55, 0
-0.0111543, -0.00301229, 0.0545322, -0.0123855, -0.00180308, -0.096694, 0.0975006, 9.8485, 1533.45, 0
-0.0111489, -0.00301139, 0.0555358, -0.0117961, -0.00162473, -0.0961945, 0.0969287, 9.87499, 1534.34, 0
-0.011143, -0.0030108, 0.0565394, -0.0111941, -0.00146443, -0.0956931, 0.0963568, 9.89649, 1535.22, 0
-0.0111371, -0.00301037, 0.0575429, -0.0106256, -0.00133694, -0.0952034, 0.0958038, 9.90248, 1536.08, 0
-0.0111316, -0.00300963, 0.0585464, -0.0101192, -0.00122335, -0.0947318, 0.0952786, 9.89582, 1536.94, 0
-0.0111264, -0.00300844, 0.0595498, -0.0096642, -0.00110825, -0.0942725, 0.0947731, 9.89262, 1537.77, 0
-0.0111215, -0.00300715, 0.0605534, -0.0092373, -0.000996515, -0.0938184, 0.0942774, 9.90107, 1538.59, 0
-0.0111167, -0.00300653, 0.0615569, -0.00882808, -0.000901485, -0.0933699, 0.0937907, 9.91676, 1539.39, 0
-0.011112, -0.00300611, 0.0625603, -0.008439, -0.000828991, -0.0929337, 0.0933198, 9.93018, 1540.17, 0
-0.0111073, -0.00300575, 0.0635636, -0.00807861, -0.000776364, -0.092516, 0.0928713, 9.93636, 1540.92, 0
-0.011103, -0.00300542, 0.0645666, -0.00775406, -0.000740159, -0.0921187, 0.0924474, 9.93543, 1541.66, 0
-0.0110987, -0.00300494, 0.0655695, -0.00746421, -0.000716814, -0.0917394, 0.0920453, 9.93075, 1542.38, 0
-0.0110946, -0.00300458, 0.0665722, -0.00719616, -0.000699583, -0.0913731, 0.0916587, 9.92567, 1543.08, 0
-0.0110908, -0.00300448, 0.0675748, -0.00693037, -0.000683381, -0.0910157, 0.0912817, 9.92248, 1543.77, 0
-0.0110868, -0.00300439, 0.0685775, -0.00665515, -0.000669974, -0.0906661, 0.0909125, 9.92104, 1544.45, 0
-0.0110827, -0.00300441, 0.06958, -0.00637071, -0.000662424, -0.0903266, 0.0905534, 9.9228, 1545.11, 0
-0.0110787, -0.0030047, 0.0705823, -0.00608244, -0.000664029, -0.0900014, 0.0902092, 9.92694, 1545.77, 0
-0.0110745, -0.00300523, 0.0715843, -0.00579832, -0.000673454, -0.0896965, 0.0898862, 9.92777, 1546.4, 0
-0.0110705, -0.00300563, 0.072586, -0.00552737, -0.000685126, -0.0894152, 0.0895885, 9.91666, 1547.02, 0
-0.0110667, -0.00300593, 0.0735877, -0.00527588, -0.000689953, -0.0891562, 0.0893148, 9.88822, 1547.63, 0
-0.011063, -0.00300607, 0.0745897, -0.00504257, -0.000681891, -0.0889096, 0.0890551, 9.86313, 1548.21, 0
-0.0110599, -0.00300608, 0.0755917, -0.00480377, -0.000689369, -0.0886732, 0.0888059, 9.8587, 1548.76, 0
-0.0110564, -0.0030063, 0.0765936, -0.00455181, -0.000715006, -0.0884617, 0.0885816, 9.85982, 1549.29, 0
-0.0110537, -0.00300691, 0.077595, -0.00429154, -0.000713428, -0.0882764, 0.0883836, 9.86731, 1549.79, 0
-0.0110501, -0.00300671, 0.0785962, -0.00399645, -0.000682359, -0.0880913, 0.0881846, 9.89153, 1550.27, 0
-0.0110467, -0.00300682, 0.0795968, -0.00365197, -0.00066163, -0.0879126, 0.0879909, 9.90514, 1550.72, 0
-0.0110437, -0.0030071, 0.0805971, -0.00341181, -0.000621123, -0.0877151, 0.0877836, 9.9087, 1551.17, 0
-0.0110426, -0.00300737, 0.0815974, -0.00319713, -0.000578654, -0.0874872, 0.0875475, 9.91795, 1551.6, 0
-0.0110383, -0.00300824, 0.0825984, -0.00291869, -0.000561595, -0.0872592, 0.0873098, 9.92749, 1552.02, 0
-0.0110334, -0.0030085, 0.0835997, -0.00260928, -0.00054158, -0.0870522, 0.087093, 9.9454, 1552.42, 0
-0.0110303, -0.00300771, 0.0846012, -0.00228261, -0.000491345, -0.0868666, 0.086898, 9.98392, 1552.79, 0
-0.0110278, -0.00300717, 0.0856024, -0.00194546, -0.000396827, -0.0867131, 0.0867359, 10.0464, 1553.13, 0
-0.0110238, -0.0030069, 0.0866042, -0.00160701, -0.000277111, -0.0866103, 0.0866257, 10.1522, 1553.42, 0
-0.0110191, -0.00300581, 0.0876095, -0.00121617, -0.00019035, -0.0865622, 0.086571, 10.2121, 1553.64, 0
-0.0110144, -0.00300575, 0.088624, -0.000490699, -5.45685e-05, -0.0865251, 0.0865265, 10.0594, 1553.77, 0.491026
-0.0111879, -0.00203505, 0.0101633, -0.0191927, -0.00347513, -0.12115, 0.12271, 8.72643, 1507.89, 0
-0.0111873, -0.00203449, 0.0111876, -0.018784, -0.003402, -0.121703, 0.123191, 8.73657, 1507.52, 0
-0.0111898, -0.00203348, 0.0122016, -0.0185922, -0.003355, -0.12189, 0.123346, 8.77753, 1506.92, 0
-0.0111941, -0.00203282, 0.013212, -0.0185811, -0.00332973, -0.121818, 0.123272, 8.84067, 1506.13, 0
-0.0111981, -0.00203381, 0.014223, -0.0187111, -0.00332598, -0.121515, 0.122992, 8.92059, 1505.21, 0
-0.0112027, -0.00203057, 0.0152363, -0.0189447, -0.00332898, -0.121012, 0.122531, 9.01241, 1504.21, 0
-0.0112097, -0.00202732, 0.0162524, -0.019246, -0.00334599, -0.120338, 0.121913, 9.11163, 1503.2, 0
-0.0112177, -0.00202657, 0.0172708, -0.0195816, -0.00338206, -0.119526, 0.121167, 9.2139, 1502.24, 0
-0.0112256, -0.00202685, 0.0182903, -0.0199264, -0.00343379, -0.118611, 0.120322, 9.31566, 1501.38, 0
-0.0112335, -0.00202808, 0.0193097, -0.0202609, -0.00349964, -0.117622, 0.119405, 9.41401, 1500.66, 0
-0.0112434, -0.00202994, 0.0203281, -0.0205733, -0.00357624, -0.116586, 0.118441, 9.50668, 1500.13, 0
-0.0112537, -0.00203241, 0.0213452, -0.02085, -0.00365856, -0.115529, 0.117452, 9.59157, 1499.8, 0
-0.0112619, -0.00203519, 0.0223607, -0.0210788, -0.00373915, -0.114471, 0.116456, 9.66773, 1499.69, 0
-0.0112668, -0.00203773, 0.0233749, -0.0212515, -0.00380911, -0.113432, 0.115468, 9.73404, 1499.8, 0
-0.0112687, -0.00203978, 0.024388, -0.0213653, -0.00386001, -0.112425, 0.114502, 9.78972, 1500.11, 0
-0.0112681, -0.00204094, 0.0254002, -0.02142, -0.00388407, -0.111463, 0.113569, 9.83422, 1500.63, 0
-0.0112663, -0.00204178, 0.0264112, -0.0214193, -0.00387722, -0.110553, 0.112675, 9.86706, 1501.34, 0
-0.0112636, -0.00204225, 0.0274209, -0.0213683, -0.00383507, -0.109698, 0.111826, 9.88857, 1502.21, 0
-0.0112574, -0.0020422, 0.0284291, -0.0212684, -0.00375627, -0.108904, 0.111025, 9.90003, 1503.23, 0
-0.0112507, -0.00204057, 0.0294359, -0.0211302, -0.00364179, -0.108169, 0.110273, 9.90314, 1504.36, 0
-0.0112457, -0.00203743, 0.0304416, -0.0209631, -0.00349895, -0.107489, 0.10957, 9.89979, 1505.61, 0
-0.0112419, -0.00203425, 0.0314465, -0.0207701, -0.00333932, -0.10686, 0.108911, 9.89184, 1506.93, 0
-0.0112406, -0.00202926, 0.032451, -0.0205565, -0.00316835, -0.106279, 0.108295, 9.88016, 1508.31, 0
-0.0112392, -0.00202649, 0.0334554, -0.0203194, -0.003006, -0.10574, 0.107717, 9.8658, 1509.73, 0
-0.0112368, -0.00202556, 0.0344598, -0.0200606, -0.00286007, -0.105239, 0.107172, 9.84868, 1511.16, 0
-0.0112337, -0.00202341, 0.0354642, -0.0197868, -0.00272973, -0.104771, 0.106658, 9.83017, 1512.58, 0
-0.0112303, -0.0020213, 0.0364681, -0.0195052, -0.00261875, -0.104331, 0.106171, 9.81033, 1513.98, 0
-0.0112275, -0.0020191, 0.0374712, -0.0192222, -0.00252587, -0.103916, 0.105709, 9.79074, 1515.35, 0
-0.0112268, -0.00201832, 0.0384738, -0.01894, -0.00244958, -0.10352, 0.105267, 9.77155, 1516.69, 0
-0.0112249, -0.00201777, 0.0394763, -0.0186502, -0.00238347, -0.103139, 0.104839, 9.75394, 1517.98, 0
-0.0112218, -0.00201751, 0.0404791, -0.018349, -0.00232362, -0.102768, 0.104419, 9.73818, 1519.23, 0
-0.0112177, -0.00201702, 0.0414824, -0.0180342, -0.00226593, -0.102403, 0.104004, 9.72494, 1520.42, 0
-0.0112132, -0.00201645, 0.0424859, -0.0177055, -0.00220743, -0.102042, 0.10359, 9.71401, 1521.58, 0
-0.0112093, -0.00201593, 0.0434895, -0.0173632, -0.00214585, -0.101679, 0.103173, 9.70596, 1522.69, 0
-0.0112051, -0.00201564, 0.044493, -0.0170062, -0.00208, -0.101311, 0.10275, 9.70046, 1523.76, 0
-0.0112002, -0.00201526, 0.0454964, -0.0166355, -0.00200839, -0.100936, 0.102317, 9.69785, 1524.8, 0
-0.0111952, -0.00201452, 0.0464998, -0.0162538, -0.0019308, -0.100549, 0.101872, 9.69872, 1525.81, 0
-0.0111902, -0.0020136, 0.0475035, -0.0158628, -0.00184863, -0.100149, 0.101414, 9.703, 1526.79, 0
-0.0111856, -0.00201231, 0.0485073, -0.0154637, -0.00176313, -0.0997342, 0.100941, 9.71036, 1527.76, 0
