x,y,z,v_x,v_y,v_z,|U|,acc,rho,pressure
-0.0134543, 0.00309566, 0.027876, -0.0159726, 0.00388594, -0.205612, 0.206268, 9.81666, 1477.59, 0
-0.0134562, 0.00308742, 0.0288872, -0.0158802, 0.00379158, -0.205036, 0.205685, 9.8274, 1478.59, 0
-0.0134531, 0.00307731, 0.0298968, -0.0157596, 0.00368427, -0.204475, 0.205115, 9.83623, 1479.69, 0
-0.013435, 0.00308815, 0.0309047, -0.015603, 0.00359808, -0.203926, 0.204554, 9.84307, 1480.89, 0
-0.0134419, 0.00307627, 0.0319112, -0.0154394, 0.00347643, -0.203391, 0.204006, 9.84608, 1482.2, 0
-0.0134388, 0.00305562, 0.0329166, -0.0152499, 0.00333698, -0.202875, 0.203475, 9.85079, 1483.58, 0
-0.0134252, 0.00307367, 0.0339217, -0.015029, 0.00324823, -0.202369, 0.202952, 9.85111, 1485.02, 0
-0.0134285, 0.00306553, 0.0349271, -0.014804, 0.0031251, -0.201876, 0.202442, 9.84802, 1486.54, 0
-0.0134103, 0.00304853, 0.035933, -0.014554, 0.00299403, -0.201404, 0.201951, 9.84947, 1488.08, 0
-0.0134076, 0.00305562, 0.0369394, -0.014296, 0.00289459, -0.200936, 0.201464, 9.84558, 1489.68, 0
-0.013411, 0.00306337, 0.0379469, -0.0140303, 0.00279817, -0.200475, 0.200985, 9.83976, 1491.31, 0
-0.0133927, 0.00305594, 0.0389543, -0.0137452, 0.00268899, -0.200033, 0.200523, 9.83782, 1492.93, 0
-0.0133865, 0.00304705, 0.0399621, -0.0134603, 0.00258128, -0.199597, 0.200067, 9.83349, 1494.57, 0
-0.0133823, 0.00304774, 0.0409704, -0.0131675, 0.0024868, -0.199166, 0.199616, 9.82896, 1496.22, 0
-0.0133728, 0.00305037, 0.0419794, -0.0128638, 0.00239781, -0.198741, 0.199172, 9.82571, 1497.85, 0
-0.0133664, 0.00304353, 0.0429896, -0.0125564, 0.00230252, -0.198323, 0.198733, 9.82103, 1499.48, 0
-0.0133483, 0.00304022, 0.0440009, -0.0122346, 0.00221441, -0.19791, 0.198301, 9.81913, 1501.09, 0
-0.0133445, 0.00304561, 0.0450131, -0.0119114, 0.00213488, -0.197495, 0.197865, 9.81432, 1502.69, 0
-0.0133415, 0.00303571, 0.0460254, -0.0115835, 0.00204462, -0.197084, 0.197434, 9.81229, 1504.27, 0
-0.0133249, 0.00304727, 0.047037, -0.0112376, 0.00197369, -0.196674, 0.197004, 9.81068, 1505.82, 0
-0.0133205, 0.00304195, 0.0480475, -0.0108934, 0.00189047, -0.196264, 0.196575, 9.80949, 1507.35, 0
-0.0133066, 0.0030249, 0.0490561, -0.0105414, 0.00180037, -0.195859, 0.196151, 9.81186, 1508.84, 0
-0.0133026, 0.00303107, 0.0500636, -0.0101838, 0.00172753, -0.195449, 0.195722, 9.8118, 1510.31, 0
-0.0132902, 0.0030398, 0.0510701, -0.00981755, 0.00165782, -0.19504, 0.195294, 9.81426, 1511.76, 0
-0.0132789, 0.00302196, 0.0520761, -0.00945322, 0.00157301, -0.194635, 0.194871, 9.81824, 1513.16, 0
-0.0132723, 0.00302749, 0.0530825, -0.00908516, 0.0015044, -0.194226, 0.194444, 9.82066, 1514.56, 0
-0.0132622, 0.00302606, 0.0540894, -0.00871758, 0.00143449, -0.193819, 0.19402, 9.82501, 1515.92, 0
-0.013249, 0.00302692, 0.055097, -0.00835226, 0.00136884, -0.193413, 0.193598, 9.82839, 1517.26, 0
-0.0132461, 0.0030205, 0.0561052, -0.00799842, 0.00130232, -0.193006, 0.193176, 9.83125, 1518.58, 0
-0.0132276, 0.00302232, 0.0571137, -0.00764745, 0.00124412, -0.192606, 0.192761, 9.83626, 1519.86, 0
-0.0132212, 0.00302025, 0.0581226, -0.00731269, 0.00118763, -0.192206, 0.192348, 9.83923, 1521.13, 0
-0.0132139, 0.00301943, 0.0591314, -0.00699124, 0.00113554, -0.191811, 0.191941, 9.84226, 1522.37, 0
-0.0132038, 0.00301933, 0.0601398, -0.00668404, 0.00108756, -0.191422, 0.191542, 9.84555, 1523.58, 0
-0.0131946, 0.00301681, 0.0611478, -0.0063934, 0.00104204, -0.19104, 0.19115, 9.84886, 1524.77, 0
-0.0131901, 0.00301855, 0.0621554, -0.00611902, 0.00100156, -0.190663, 0.190763, 9.85157, 1525.95, 0
-0.0131815, 0.00301538, 0.0631625, -0.00585913, 0.000962453, -0.190295, 0.190387, 9.85472, 1527.09, 0
-0.0131731, 0.00301323, 0.0641694, -0.00561289, 0.000926879, -0.189934, 0.19002, 9.85808, 1528.21, 0
-0.0131675, 0.00301556, 0.0651763, -0.00537927, 0.000895657, -0.189582, 0.18966, 9.85983, 1529.31, 0
-0.013159, 0.0030146, 0.0661832, -0.00515655, 0.000865892, -0.189238, 0.189311, 9.86368, 1530.38, 0
-0.0131527, 0.00301016, 0.06719, -0.0049445, 0.000837326, -0.188905, 0.188971, 9.86652, 1531.44, 0
-0.0131481, 0.00301635, 0.0681966, -0.00473999, 0.000814376, -0.18858, 0.188641, 9.86971, 1532.47, 0
-0.0131361, 0.00301481, 0.0692028, -0.0045421, 0.000790617, -0.188268, 0.188325, 9.87323, 1533.48, 0
-0.0131356, 0.00301014, 0.0702083, -0.0043522, 0.000767077, -0.187965, 0.188017, 9.87585, 1534.47, 0
-0.013126, 0.003013, 0.071213, -0.0041637, 0.000746815, -0.187677, 0.187724, 9.88004, 1535.43, 0
-0.0131232, 0.00301208, 0.0722175, -0.00397856, 0.000725652, -0.187399, 0.187443, 9.88302, 1536.38, 0
-0.013113, 0.00301442, 0.073222, -0.00379177, 0.000705479, -0.187137, 0.187177, 9.88769, 1537.3, 0
-0.0131081, 0.0030165, 0.0742267, -0.00360377, 0.000684344, -0.186888, 0.186924, 9.89086, 1538.2, 0
-0.0131032, 0.00301434, 0.0752317, -0.00341245, 0.000660923, -0.186652, 0.186685, 9.89473, 1539.07, 0
-0.0130987, 0.00301557, 0.0762366, -0.0032159, 0.000636867, -0.186432, 0.186461, 9.89778, 1539.91, 0
-0.0130877, 0.00301187, 0.0772413, -0.00301323, 0.000610064, -0.18623, 0.186255, 9.90246, 1540.72, 0
-0.0130898, 0.00301232, 0.0782456, -0.00280594, 0.000582137, -0.186039, 0.186062, 9.90483, 1541.5, 0
-0.0130632, 0.00301625, 0.0792489, -0.00258911, 0.00055397, -0.185877, 0.185895, 9.91321, 1542.22, 0
-0.0130935, 0.00301706, 0.0802514, -0.00237005, 0.000523346, -0.185711, 0.185727, 9.91155, 1542.92, 0
-0.0130644, 0.00301152, 0.0812533, -0.00213765, 0.000491021, -0.185587, 0.1856, 9.91944, 1543.54, 0
-0.0130493, 0.00301156, 0.0822558, -0.0018959, 0.00045993, -0.185478, 0.185488, 9.92463, 1544.11, 0
-0.0130602, 0.00301567, 0.08326, -0.00164128, 0.000430282, -0.185379, 0.185387, 9.92518, 1544.62, 0
-0.0130512, 0.00300993, 0.0842676, -0.00136536, 0.000401036, -0.185311, 0.185316, 9.9281, 1545.04, 0
-0.0130389, 0.00300919, 0.0852816, -0.00106184, 0.000375884, -0.185267, 0.185271, 9.9309, 1545.38, 0
-0.0130325, 0.00300924, 0.0863059, -0.000719616, 0.000355865, -0.185247, 0.185248, 9.93131, 1545.63, 0
-0.0130252, 0.00300989, 0.087345, -0.000321609, 0.000342611, -0.185257, 0.185257, 9.9304, 1545.77, 0
-0.0133929, 0.00411346, 0.00844685, -0.0160074, 0.00539286, -0.211519, 0.212193, 9.42504, 1479.65, 0
-0.0133856, 0.00409066, 0.00950088, -0.0157625, 0.00524385, -0.211951, 0.212601, 9.4183, 1479.42, 0
-0.0133758, 0.00411643, 0.0105409, -0.0155348, 0.0052032, -0.212216, 0.212847, 9.4222, 1479.1, 0
-0.0133926, 0.0041251, 0.0115723, -0.0153719, 0.00515753, -0.212355, 0.212973, 9.43144, 1478.71, 0
-0.0133976, 0.00408396, 0.0125974, -0.0152503, 0.00505715, -0.212387, 0.212993, 9.45032, 1478.2, 0
-0.0133953, 0.00410901, 0.0136196, -0.0151775, 0.00508389, -0.212301, 0.212904, 9.47068, 1477.69, 0
-0.0134127, 0.0040933, 0.0146405, -0.0151736, 0.00506938, -0.212117, 0.21272, 9.49711, 1477.16, 0
-0.0134185, 0.00410716, 0.0156609, -0.0152079, 0.00511721, -0.211842, 0.212448, 9.52508, 1476.64, 0
-0.0134288, 0.00411126, 0.0166814, -0.0152855, 0.0051638, -0.211487, 0.212101, 9.55581, 1476.17, 0
-0.0134382, 0.00410264, 0.0177021, -0.0153901, 0.0051996, -0.211067, 0.211692, 9.58976, 1475.75, 0
-0.0134481, 0.00412124, 0.0187229, -0.0155074, 0.00527845, -0.210587, 0.211223, 9.62077, 1475.43, 0
-0.0134531, 0.00414426, 0.019744, -0.015626, 0.00535924, -0.210061, 0.210709, 9.65101, 1475.22, 0
-0.0134624, 0.00411732, 0.020765, -0.0157422, 0.0053528, -0.20951, 0.210169, 9.68397, 1475.09, 0
-0.013458, 0.00413214, 0.0217857, -0.0158311, 0.00539656, -0.208931, 0.2096, 9.712, 1475.11, 0
-0.0134673, 0.00413396, 0.0228059, -0.0159033, 0.00540493, -0.208334, 0.20901, 9.73656, 1475.28, 0
-0.0134638, 0.00412623, 0.0238253, -0.0159444, 0.00538028, -0.207733, 0.208413, 9.76233, 1475.57, 0
-0.0134605, 0.0041401, 0.0248434, -0.0159548, 0.00536861, -0.207122, 0.207805, 9.78255, 1476.03, 0
-0.0134541, 0.00413017, 0.02586, -0.0159363, 0.00530038, -0.206518, 0.2072, 9.80256, 1476.61, 0
-0.0134673, 0.00412401, 0.0268749, -0.0158977, 0.00521803, -0.205915, 0.206594, 9.81739, 1477.36, 0
-0.013449, 0.00412639, 0.027888, -0.0158128, 0.00512929, -0.205326, 0.205998, 9.83161, 1478.21, 0
-0.0134451, 0.00411617, 0.0288999, -0.015709, 0.00500658, -0.204749, 0.205412, 9.84293, 1479.19, 0
-0.0134531, 0.00410466, 0.0299109, -0.0155834, 0.00486963, -0.204183, 0.204835, 9.8509, 1480.31, 0
-0.0134478, 0.00411561, 0.0309215, -0.0154219, 0.00475316, -0.203629, 0.204268, 9.85438, 1481.53, 0
-0.0134278, 0.00410198, 0.0319321, -0.0152319, 0.00459338, -0.203101, 0.203723, 9.85991, 1482.8, 0
-0.0134383, 0.0040785, 0.0329428, -0.0150385, 0.00441777, -0.202583, 0.203188, 9.86088, 1484.2, 0
-0.0134305, 0.00409663, 0.0339536, -0.0148078, 0.0042936, -0.202073, 0.20266, 9.85728, 1485.66, 0
-0.0134003, 0.00408832, 0.0349639, -0.0145515, 0.00413692, -0.20159, 0.202157, 9.85924, 1487.14, 0
-0.0134246, 0.0040662, 0.0359736, -0.0143173, 0.00396512, -0.201111, 0.201659, 9.85406, 1488.72, 0
-0.0134021, 0.00407467, 0.0369819, -0.0140383, 0.00383354, -0.200651, 0.201178, 9.85029, 1490.3, 0
-0.013389, 0.00408462, 0.0379891, -0.0137549, 0.00370729, -0.200199, 0.200705, 9.84645, 1491.9, 0
-0.0133911, 0.00407248, 0.0389955, -0.0134778, 0.00356069, -0.199759, 0.200245, 9.84155, 1493.53, 0
-0.0133804, 0.00406463, 0.0400008, -0.0131872, 0.00342258, -0.199332, 0.199797, 9.83767, 1495.15, 0
-0.0133742, 0.00406371, 0.0410056, -0.012891, 0.00329681, -0.198909, 0.199353, 9.83297, 1496.78, 0
-0.0133658, 0.00406725, 0.0420099, -0.0125875, 0.00317901, -0.198492, 0.198916, 9.82979, 1498.41, 0
-0.0133558, 0.0040586, 0.0430138, -0.0122803, 0.00305443, -0.198083, 0.198487, 9.82704, 1500.01, 0
-0.0133498, 0.0040556, 0.0440175, -0.0119676, 0.00293867, -0.197676, 0.19806, 9.82467, 1501.6, 0
-0.0133411, 0.00405987, 0.0450213, -0.0116456, 0.00283181, -0.197272, 0.197635, 9.82245, 1503.18, 0
-0.0133275, 0.00404953, 0.0460255, -0.0113181, 0.00271536, -0.196873, 0.197217, 9.82261, 1504.72, 0
-0.0133245, 0.00406142, 0.0470309, -0.0109832, 0.0026174, -0.196468, 0.196792, 9.82061, 1506.26, 0
-0.0133184, 0.00405555, 0.0480378, -0.0106432, 0.00250802, -0.196067, 0.196372, 9.82039, 1507.77, 0
-0.0132977, 0.0040352, 0.0490457, -0.0102948, 0.00238957, -0.195673, 0.195958, 9.823, 1509.23, 0
-0.0132912, 0.00404216, 0.050055, -0.00994012, 0.00229107, -0.195269, 0.195535, 9.82345, 1510.7, 0
-0.0132827, 0.00405175, 0.0510649, -0.00957841, 0.00219691, -0.194864, 0.195112, 9.82406, 1512.14, 0
-0.0132795, 0.00403006, 0.0520747, -0.00922282, 0.0020851, -0.194464, 0.194694, 9.82633, 1513.55, 0
-0.0132662, 0.00403702, 0.0530842, -0.00885626, 0.00199378, -0.194062, 0.194274, 9.82861, 1514.93, 0
-0.0132543, 0.00403454, 0.0540931, -0.00849328, 0.00190119, -0.193662, 0.193857, 9.83172, 1516.28, 0
-0.0132476, 0.00403609, 0.0551014, -0.00813564, 0.00181459, -0.193261, 0.193441, 9.83327, 1517.61, 0
-0.0132313, 0.00402761, 0.056109, -0.0077845, 0.00172782, -0.192867, 0.193032, 9.83791, 1518.91, 0
-0.0132265, 0.00402955, 0.057116, -0.00744449, 0.00165087, -0.192471, 0.192622, 9.8401, 1520.19, 0
-0.0132177, 0.00402752, 0.0581226, -0.00711657, 0.00157702, -0.192081, 0.192219, 9.84412, 1521.44, 0
-0.013205, 0.00402564, 0.0591289, -0.00680143, 0.00150855, -0.191697, 0.191824, 9.84723, 1522.66, 0
-0.0131985, 0.00402604, 0.0601352, -0.00650259, 0.00144615, -0.191317, 0.191433, 9.84984, 1523.86, 0
-0.0131906, 0.00402301, 0.0611416, -0.00622009, 0.00138668, -0.190944, 0.19105, 9.85186, 1525.04, 0
-0.0131791, 0.00402424, 0.0621482, -0.00595145, 0.0013334, -0.190578, 0.190675, 9.85513, 1526.19, 0
-0.0131744, 0.0040211, 0.063155, -0.00569989, 0.0012824, -0.190217, 0.190306, 9.85662, 1527.32, 0
-0.0131687, 0.00401825, 0.0641621, -0.00546157, 0.00123545, -0.189864, 0.189946, 9.85948, 1528.43, 0
-0.01316, 0.00402093, 0.0651693, -0.00523397, 0.00119416, -0.18952, 0.189596, 9.86145, 1529.52, 0
-0.0131542, 0.00401999, 0.0661765, -0.00501849, 0.00115479, -0.189184, 0.189254, 9.86295, 1530.59, 0
-0.0131434, 0.00401315, 0.0671836, -0.00481246, 0.00111645, -0.188858, 0.188923, 9.86631, 1531.63, 0
-0.0131389, 0.00402182, 0.0681908, -0.0046138, 0.00108562, -0.18854, 0.1886, 9.86789, 1532.66, 0
-0.0131381, 0.00402013, 0.0691982, -0.0044238, 0.0010532, -0.188231, 0.188286, 9.86944, 1533.66, 0
-0.0131242, 0.00401323, 0.0702056, -0.00423757, 0.00102114, -0.187937, 0.187988, 9.87325, 1534.64, 0
-0.0131246, 0.00401732, 0.0712132, -0.00405608, 0.000993055, -0.18765, 0.187697, 9.87455, 1535.6, 0
-0.013114, 0.00401615, 0.0722203, -0.00387518, 0.000964057, -0.187379, 0.187421, 9.87889, 1536.54, 0
-0.0131139, 0.00401924, 0.0732267, -0.00369552, 0.000935938, -0.187117, 0.187156, 9.8806, 1537.46, 0
-0.0131095, 0.00402165, 0.0742321, -0.00351346, 0.000906786, -0.186871, 0.186906, 9.8843, 1538.35, 0
-0.0131011, 0.00401837, 0.0752365, -0.00332799, 0.00087492, -0.18664, 0.186672, 9.8879, 1539.21, 0
-0.013091, 0.00401965, 0.0762405, -0.0031377, 0.00084231, -0.186424, 0.186452, 9.89273, 1540.04, 0
-0.0130934, 0.0040164, 0.0772444, -0.00294359, 0.000806471, -0.186219, 0.186244, 9.89469, 1540.85, 0
-0.0130748, 0.00401672, 0.0782482, -0.00274111, 0.000769401, -0.186037, 0.186058, 9.90223, 1541.61, 0
-0.0130882, 0.00401946, 0.079252, -0.00253564, 0.000730526, -0.18586, 0.185879, 9.90263, 1542.34, 0
-0.0130663, 0.00402179, 0.0802551, -0.00231993, 0.000690033, -0.185714, 0.18573, 9.91155, 1543.02, 0
-0.0130623, 0.00401492, 0.0812578, -0.0020984, 0.000647211, -0.185581, 0.185594, 9.91491, 1543.64, 0
-0.0130701, 0.00401513, 0.0822607, -0.00186741, 0.000605736, -0.185463, 0.185473, 9.91659, 1544.21, 0
-0.0130465, 0.0040193, 0.0832644, -0.00162109, 0.000565814, -0.185378, 0.185386, 9.92339, 1544.71, 0
-0.0130465, 0.00401354, 0.0842717, -0.00135752, 0.000526742, -0.185306, 0.185312, 9.92528, 1545.13, 0
-0.0130447, 0.00401192, 0.0852851, -0.00106756, 0.000492301, -0.185258, 0.185262, 9.92668, 1545.47, 0
-0.0130317, 0.00401284, 0.0863085, -0.000739664, 0.000463673, -0.185239, 0.185241, 9.92819, 1545.71, 0
-0.0130254, 0.00401275, 0.0873467, -0.000358414, 0.000442948, -0.185247, 0.185248, 9.92735, 1545.85, 0
-0.0133931, 0.00514044, 0.00844896, -0.0158673, 0.00665537, -0.211374, 0.212073, 9.42925, 1480.35, 0
-0.0133756, 0.005117, 0.00950054, -0.0156169, 0.00648051, -0.211792, 0.212466, 9.42242, 1480.11, 0
-0.0133801, 0.00514232, 0.0105385, -0.0153983, 0.00641802, -0.212039, 0.212694, 9.42497, 1479.81, 0
-0.0133954, 0.00515184, 0.011568, -0.0152301, 0.00635491, -0.212165, 0.212806, 9.43317, 1479.43, 0
-0.0133824, 0.00510714, 0.0125918, -0.0150978, 0.00624624, -0.212194, 0.212822, 9.45572, 1478.89, 0
-0.0134027, 0.00513592, 0.0136139, -0.0150335, 0.00627185, -0.212092, 0.212717, 9.47325, 1478.41, 0
-0.0134064, 0.00511607, 0.0146359, -0.0150198, 0.00625509, -0.211902, 0.212526, 9.50323, 1477.87, 0
-0.0134117, 0.00513456, 0.0156586, -0.0150513, 0.00631484, -0.211615, 0.212243, 9.53116, 1477.36, 0
-0.0134255, 0.00513777, 0.016682, -0.0151291, 0.00636945, -0.211247, 0.211884, 9.56273, 1476.9, 0
-0.0134324, 0.00513096, 0.0177059, -0.0152328, 0.00642022, -0.210815, 0.211463, 9.59683, 1476.48, 0
-0.0134413, 0.00514933, 0.0187298, -0.015349, 0.00650959, -0.210321, 0.210981, 9.62905, 1476.17, 0
-0.0134522, 0.00517473, 0.0197533, -0.0154683, 0.00660234, -0.209781, 0.210454, 9.65694, 1475.97, 0
-0.0134457, 0.00514891, 0.0207765, -0.0155762, 0.00660842, -0.209223, 0.209906, 9.693, 1475.83, 0
-0.0134655, 0.00516326, 0.0217988, -0.0156747, 0.00665633, -0.208625, 0.209319, 9.71725, 1475.89, 0
-0.0134526, 0.0051657, 0.0228203, -0.0157349, 0.00666705, -0.208022, 0.208723, 9.74609, 1476.04, 0
-0.0134587, 0.00515733, 0.0238404, -0.015777, 0.00663937, -0.207408, 0.208114, 9.77074, 1476.34, 0
-0.0134568, 0.00517244, 0.0248591, -0.0157816, 0.00662202, -0.206787, 0.207494, 9.78994, 1476.81, 0
-0.0134579, 0.00516037, 0.0258766, -0.0157599, 0.00653964, -0.206175, 0.20688, 9.8098, 1477.4, 0
-0.0134397, 0.00515507, 0.0268927, -0.0156961, 0.00644213, -0.205572, 0.206271, 9.82839, 1478.11, 0
-0.0134513, 0.00515638, 0.027908, -0.0156153, 0.00633235, -0.204971, 0.205662, 9.83945, 1479, 0
-0.0134516, 0.0051452, 0.028922, -0.0155014, 0.00618401, -0.204389, 0.205069, 9.8504, 1479.99, 0
-0.0134319, 0.00513265, 0.0299348, -0.0153482, 0.00601848, -0.203827, 0.204493, 9.86067, 1481.06, 0
-0.0134381, 0.00514185, 0.0309471, -0.0151781, 0.0058702, -0.203269, 0.20392, 9.86385, 1482.3, 0
-0.0134388, 0.00512828, 0.0319584, -0.0149857, 0.00568048, -0.202737, 0.203369, 9.86739, 1483.6, 0
-0.0134201, 0.0051041, 0.0329687, -0.0147628, 0.00547414, -0.202229, 0.202841, 9.87226, 1484.94, 0
-0.0134105, 0.00511919, 0.0339787, -0.0145169, 0.00531475, -0.201722, 0.202314, 9.86875, 1486.4, 0
-0.0134129, 0.00511198, 0.0349878, -0.0142677, 0.00512637, -0.201236, 0.201807, 9.86591, 1487.91, 0
-0.0133906, 0.0050869, 0.0359951, -0.0139976, 0.00491877, -0.200778, 0.201325, 9.86715, 1489.42, 0
-0.0133873, 0.00509506, 0.0370026, -0.0137196, 0.00475315, -0.200317, 0.200843, 9.86053, 1491.01, 0
-0.0133909, 0.00510628, 0.0380086, -0.0134365, 0.00459554, -0.199866, 0.20037, 9.85449, 1492.63, 0
-0.0133717, 0.00508898, 0.0390145, -0.0131434, 0.00441229, -0.199442, 0.199923, 9.85235, 1494.22, 0
-0.013373, 0.0050837, 0.0400203, -0.0128538, 0.00424561, -0.199017, 0.199477, 9.8465, 1495.84, 0
-0.0133601, 0.00508014, 0.0410264, -0.0125506, 0.0040871, -0.198603, 0.199041, 9.8415, 1497.45, 0
-0.0133529, 0.00508385, 0.042033, -0.0122446, 0.00394018, -0.198192, 0.198609, 9.83653, 1499.07, 0
-0.013348, 0.00507413, 0.0430403, -0.011939, 0.00378591, -0.197788, 0.198184, 9.83322, 1500.67, 0
-0.0133401, 0.00507147, 0.0440481, -0.0116249, 0.00364199, -0.197387, 0.197763, 9.82943, 1502.25, 0
-0.0133338, 0.00507341, 0.0450561, -0.0113045, 0.00350586, -0.196988, 0.197343, 9.82562, 1503.82, 0
-0.0133232, 0.00506374, 0.046064, -0.0109803, 0.00336296, -0.196595, 0.19693, 9.82508, 1505.36, 0
-0.0133173, 0.00507408, 0.0470715, -0.0106466, 0.00323758, -0.196197, 0.196512, 9.82269, 1506.89, 0
-0.0132922, 0.00506737, 0.0480783, -0.0103031, 0.00310313, -0.19581, 0.196106, 9.82275, 1508.36, 0
-0.0132988, 0.00504656, 0.0490853, -0.00997354, 0.00295764, -0.195418, 0.195694, 9.82307, 1509.83, 0
-0.0132894, 0.00505364, 0.0500924, -0.00962312, 0.00283519, -0.195023, 0.19528, 9.82321, 1511.27, 0
-0.0132734, 0.00506217, 0.0510987, -0.00926537, 0.00271708, -0.194629, 0.194869, 9.82458, 1512.69, 0
-0.0132682, 0.00503847, 0.0521054, -0.00891877, 0.00258124, -0.194241, 0.194463, 9.82755, 1514.07, 0
-0.0132569, 0.00504654, 0.053112, -0.00856053, 0.00246834, -0.193848, 0.194052, 9.82872, 1515.43, 0
-0.0132502, 0.00504284, 0.0541184, -0.00820828, 0.00235404, -0.193456, 0.193645, 9.83132, 1516.77, 0
-0.0132391, 0.00504505, 0.0551246, -0.0078577, 0.00224835, -0.193067, 0.19324, 9.83398, 1518.07, 0
-0.0132246, 0.00503494, 0.0561309, -0.00751655, 0.00214249, -0.192683, 0.192841, 9.83762, 1519.35, 0
-0.0132242, 0.00503658, 0.0571376, -0.00718725, 0.0020473, -0.192296, 0.192441, 9.83887, 1520.62, 0
-0.0132064, 0.00503469, 0.0581444, -0.00686605, 0.0019576, -0.191918, 0.192051, 9.84224, 1521.85, 0
-0.0132026, 0.00503181, 0.0591517, -0.00656276, 0.00187348, -0.191542, 0.191663, 9.84348, 1523.06, 0
-0.0131967, 0.00503303, 0.0601591, -0.00627314, 0.00179763, -0.191171, 0.191282, 9.84488, 1524.25, 0
-0.0131846, 0.00502908, 0.0611665, -0.00599942, 0.00172493, -0.190809, 0.190911, 9.84805, 1525.41, 0
-0.0131791, 0.00502953, 0.0621734, -0.00574206, 0.00165913, -0.190451, 0.190545, 9.84888, 1526.55, 0
-0.0131713, 0.00502692, 0.0631795, -0.00549939, 0.00159736, -0.190102, 0.190188, 9.85102, 1527.66, 0
-0.0131635, 0.00502327, 0.0641846, -0.00527065, 0.00153966, -0.189761, 0.18984, 9.85298, 1528.76, 0
-0.0131584, 0.00502644, 0.065189, -0.00505343, 0.00148859, -0.189427, 0.1895, 9.85437, 1529.83, 0
-0.0131479, 0.0050256, 0.0661926, -0.0048465, 0.00144011, -0.189103, 0.18917, 9.8576, 1530.88, 0
-0.0131517, 0.00501607, 0.0671957, -0.00465293, 0.00139169, -0.188784, 0.188847, 9.85888, 1531.91, 0
-0.0131357, 0.00502706, 0.0681984, -0.00446058, 0.00135333, -0.188479, 0.188537, 9.86253, 1532.91, 0
-0.0131304, 0.00502568, 0.0692011, -0.00427834, 0.00131297, -0.188181, 0.188235, 9.86422, 1533.9, 0
-0.0131275, 0.0050164, 0.0702036, -0.00410253, 0.00127227, -0.187893, 0.187942, 9.86747, 1534.86, 0
-0.0131184, 0.00502175, 0.0712061, -0.00392747, 0.00123691, -0.187617, 0.187662, 9.8709, 1535.8, 0
-0.0131158, 0.00502037, 0.0722087, -0.00375585, 0.00119975, -0.18735, 0.187392, 9.87276, 1536.73, 0
-0.0131082, 0.00502394, 0.0732114, -0.00358291, 0.00116373, -0.187097, 0.187135, 9.87595, 1537.63, 0
-0.0131002, 0.00502617, 0.0742144, -0.00340838, 0.00112626, -0.186856, 0.18689, 9.87995, 1538.51, 0
-0.0131017, 0.00502229, 0.0752174, -0.0032322, 0.0010857, -0.186625, 0.186656, 9.88257, 1539.36, 0
-0.0130939, 0.00502331, 0.0762204, -0.00304987, 0.0010444, -0.186411, 0.186439, 9.88645, 1540.19, 0
-0.0130824, 0.00502062, 0.0772235, -0.00286289, 0.000999658, -0.186212, 0.186237, 9.89111, 1540.98, 0
-0.0130904, 0.00502081, 0.0782269, -0.00267189, 0.000952785, -0.186022, 0.186043, 9.89439, 1541.74, 0
-0.0130693, 0.00502229, 0.0792307, -0.00247217, 0.000904092, -0.185857, 0.185876, 9.90124, 1542.46, 0
-0.0130727, 0.0050258, 0.0802355, -0.00226827, 0.000853607, -0.185702, 0.185718, 9.90462, 1543.14, 0
-0.0130645, 0.00501841, 0.0812409, -0.00205652, 0.000800115, -0.185569, 0.185582, 9.90981, 1543.76, 0
-0.0130612, 0.00501851, 0.082247, -0.00183541, 0.000747798, -0.185455, 0.185465, 9.91445, 1544.32, 0
-0.01305, 0.00502251, 0.0832548, -0.00160154, 0.000697331, -0.185364, 0.185372, 9.91829, 1544.81, 0
-0.0130478, 0.00501734, 0.0842657, -0.00135108, 0.000647927, -0.185292, 0.185299, 9.92107, 1545.24, 0
-0.0130377, 0.00501435, 0.0852823, -0.00107558, 0.000602992, -0.185247, 0.185251, 9.92335, 1545.57, 0
-0.0130385, 0.00501657, 0.0863083, -0.000765092, 0.000565048, -0.185222, 0.185225, 9.92319, 1545.82, 0
-0.0130247, 0.0050153, 0.0873481, -0.000402944, 0.000534881, -0.185232, 0.185233, 9.92375, 1545.96, 0
-0.0133918, 0.0061667, 0.00845209, -0.015691, 0.00786135, -0.211194, 0.211922, 9.43459, 1481.18, 0
-0.013373, 0.00614544, 0.00950575, -0.0154392, 0.00766713, -0.211597, 0.212298, 9.43012, 1480.94, 0
-0.0133925, 0.00616561, 0.0105456, -0.0152321, 0.0075703, -0.211826, 0.212508, 9.43175, 1480.66, 0
-0.0133699, 0.00617619, 0.011577, -0.0150371, 0.00749765, -0.211949, 0.212614, 9.44307, 1480.23, 0
-0.0133934, 0.0061311, 0.0126023, -0.0149258, 0.00738198, -0.211957, 0.21261, 9.46123, 1479.73, 0
-0.0133899, 0.00616227, 0.0136251, -0.0148452, 0.00740722, -0.211845, 0.212494, 9.48175, 1479.24, 0
-0.0134004, 0.00613893, 0.014647, -0.0148356, 0.0073889, -0.211642, 0.21229, 9.51061, 1478.7, 0
-0.0134087, 0.00616208, 0.0156685, -0.0148663, 0.00745987, -0.211339, 0.211993, 9.53803, 1478.22, 0
