x,y,z,v_x,v_y,v_z,|U|,acc,rho,pressure
-0.020136, -0.0202766, 0.0221763, -0.0182122, -0.0179835, -0.394833, 0.395662, 9.93559, 1454.25, 0
-0.020265, -0.0200823, 0.0232182, -0.0180307, -0.0182025, -0.393855, 0.394687, 9.94952, 1456.3, 0
-0.0200283, -0.0202297, 0.0242496, -0.0181785, -0.0179834, -0.392839, 0.39367, 9.95168, 1458.58, 0
-0.0202401, -0.0200791, 0.0252801, -0.0177978, -0.0180062, -0.391875, 0.392692, 9.9473, 1461.13, 0
-0.0200222, -0.0202087, 0.0263085, -0.0178529, -0.0176716, -0.390993, 0.3918, 9.9474, 1463.79, 0
-0.0201827, -0.0199995, 0.027332, -0.0174855, -0.0176341, -0.390149, 0.390938, 9.94325, 1466.65, 0
-0.0200904, -0.0201898, 0.028346, -0.0173224, -0.017194, -0.38939, 0.390154, 9.93848, 1469.57, 0
-0.0200014, -0.0199277, 0.0293502, -0.0170956, -0.0171105, -0.388769, 0.38952, 9.95191, 1472.42, 0
-0.0201009, -0.0201298, 0.030378, -0.0167173, -0.0166441, -0.388007, 0.388724, 9.93303, 1475.78, 0
-0.0199515, -0.019892, 0.0313767, -0.016465, -0.0164779, -0.38753, 0.388229, 9.946, 1478.85, 0
-0.0200204, -0.0201116, 0.0323981, -0.0160718, -0.0160052, -0.386859, 0.387524, 9.92204, 1482.48, 0
-0.0201013, -0.0199388, 0.0334016, -0.0156558, -0.0157569, -0.386417, 0.387055, 9.92262, 1485.87, 0
-0.0198134, -0.0200118, 0.0344025, -0.015394, -0.0153402, -0.386016, 0.386627, 9.922, 1489.35, 0
-0.0200603, -0.0199398, 0.035405, -0.0148986, -0.0149965, -0.385546, 0.386126, 9.90167, 1492.93, 0
-0.0197605, -0.0199301, 0.0364032, -0.0146145, -0.0146027, -0.385295, 0.385849, 9.90834, 1496.35, 0
-0.020017, -0.0198731, 0.0374195, -0.0141455, -0.014219, -0.384864, 0.385387, 9.88423, 1500.18, 0
-0.0199011, -0.0199905, 0.0384238, -0.0137854, -0.013791, -0.384584, 0.385078, 9.87458, 1503.69, 0
-0.0197804, -0.0197361, 0.0394165, -0.0133984, -0.0134458, -0.384454, 0.384923, 9.88261, 1507.12, 0
-0.0199355, -0.0198904, 0.0404357, -0.0129574, -0.0130168, -0.38409, 0.384528, 9.85526, 1510.85, 0
-0.0196731, -0.0197996, 0.0414224, -0.012601, -0.0126375, -0.384015, 0.384429, 9.86749, 1514.14, 0
-0.0199144, -0.0198139, 0.0424339, -0.0121634, -0.0122378, -0.383717, 0.384105, 9.84266, 1517.77, 0
-0.0196443, -0.0197931, 0.0434331, -0.0118096, -0.011834, -0.383648, 0.384012, 9.85091, 1521.12, 0
-0.0198741, -0.0197405, 0.0444465, -0.0113867, -0.0114382, -0.383411, 0.38375, 9.83003, 1524.73, 0
-0.0197536, -0.0198543, 0.0454457, -0.0110149, -0.0110212, -0.383271, 0.383587, 9.82074, 1528.06, 0
-0.0197219, -0.0195893, 0.0464321, -0.0106185, -0.0106456, -0.383245, 0.38354, 9.82893, 1531.21, 0
-0.0197213, -0.0198187, 0.047438, -0.0102286, -0.0102265, -0.383037, 0.38331, 9.80597, 1534.53, 0
-0.0196869, -0.0195487, 0.0484285, -0.00983779, -0.00985219, -0.383037, 0.38329, 9.81673, 1537.59, 0
-0.019684, -0.0197824, 0.0494374, -0.00945207, -0.00944548, -0.382851, 0.383085, 9.79526, 1540.84, 0
-0.0196705, -0.0195261, 0.0504338, -0.00906622, -0.00907254, -0.382857, 0.383071, 9.80494, 1543.85, 0
-0.019627, -0.0197464, 0.0514348, -0.00869251, -0.00868254, -0.38271, 0.382907, 9.78778, 1547.02, 0
-0.0197297, -0.0195977, 0.052424, -0.00831942, -0.00831589, -0.382654, 0.382834, 9.7855, 1549.97, 0
-0.0195524, -0.0197035, 0.0533986, -0.00796546, -0.00794154, -0.382608, 0.382773, 9.78425, 1552.78, 0
-0.019671, -0.0195763, 0.0543571, -0.00761059, -0.00759508, -0.38255, 0.382701, 9.77967, 1555.47, 0
-0.0196051, -0.0196086, 0.0553259, -0.0072683, -0.00723984, -0.3825, 0.382638, 9.77718, 1558.17, 0
-0.0195646, -0.019609, 0.0563211, -0.00692056, -0.00688867, -0.382452, 0.382577, 9.77593, 1560.88, 0
-0.0195914, -0.0195466, 0.0573172, -0.00658071, -0.00654636, -0.382405, 0.382517, 9.77354, 1563.51, 0
-0.0195329, -0.0195742, 0.0583158, -0.0062523, -0.00621399, -0.382356, 0.382458, 9.77166, 1566.07, 0
-0.0195438, -0.0195076, 0.0593079, -0.00593031, -0.00590072, -0.382314, 0.382405, 9.77263, 1568.55, 0
-0.0195054, -0.0195381, 0.0603157, -0.00562119, -0.00559118, -0.382256, 0.382338, 9.77078, 1571.03, 0
-0.0195174, -0.0194848, 0.0613137, -0.00532539, -0.00530545, -0.382205, 0.382279, 9.77116, 1573.38, 0
-0.0194834, -0.0195029, 0.0623188, -0.00504535, -0.00502938, -0.382144, 0.38221, 9.77109, 1575.68, 0
-0.0194602, -0.0194581, 0.0633126, -0.00478324, -0.00477631, -0.382089, 0.382149, 9.77453, 1577.89, 0
-0.0194761, -0.019465, 0.0643314, -0.00453236, -0.00453111, -0.382007, 0.38206, 9.77343, 1580.11, 0
-0.0194333, -0.0194506, 0.0653252, -0.00430833, -0.0043136, -0.381936, 0.381985, 9.77681, 1582.13, 0
-0.0194337, -0.0194354, 0.0663351, -0.00409699, -0.00410999, -0.381847, 0.381891, 9.77996, 1584.17, 0
-0.0194354, -0.0194274, 0.0673482, -0.0039053, -0.00392418, -0.381748, 0.381788, 9.78262, 1586.11, 0
-0.0193887, -0.0193975, 0.0683423, -0.00374109, -0.00376362, -0.381651, 0.381688, 9.78931, 1587.91, 0
-0.019414, -0.0194039, 0.0693674, -0.00358283, -0.00361291, -0.381526, 0.38156, 9.79229, 1589.74, 0
-0.0193738, -0.0193927, 0.0703689, -0.00345434, -0.0034845, -0.381404, 0.381436, 9.80052, 1591.38, 0
-0.0193986, -0.0193986, 0.0714029, -0.00332568, -0.00335803, -0.381261, 0.38129, 9.80539, 1593.01, 0
-0.0192926, -0.0192986, 0.0724362, -0.00323033, -0.00326655, -0.381126, 0.381154, 9.81514, 1594.47, 0
-0.019396, -0.0193934, 0.0734643, -0.00310979, -0.00314405, -0.380957, 0.380983, 9.81752, 1595.93, 0
-0.019261, -0.0192556, 0.0744877, -0.00303519, -0.00307065, -0.380827, 0.380852, 9.82905, 1597.15, 0
-0.0193841, -0.0193905, 0.0755019, -0.00292134, -0.00295316, -0.380658, 0.38068, 9.83174, 1598.39, 0
-0.0192753, -0.0192634, 0.0765236, -0.00284563, -0.00287524, -0.380545, 0.380566, 9.84275, 1599.39, 0
-0.0193983, -0.0194059, 0.0775411, -0.00273305, -0.00276079, -0.380402, 0.380422, 9.84256, 1600.36, 0
-0.0192517, -0.0192449, 0.0785663, -0.00265263, -0.00267577, -0.380331, 0.38035, 9.85268, 1601.08, 0
-0.0193947, -0.0193971, 0.079592, -0.00254333, -0.0025635, -0.380221, 0.380238, 9.85001, 1601.77, 0
-0.0192998, -0.0192994, 0.0806523, -0.00243984, -0.00245854, -0.380187, 0.380203, 9.85877, 1602.22, 0
-0.0193572, -0.0193575, 0.0817851, -0.00233181, -0.00234884, -0.380142, 0.380156, 9.85438, 1602.62, 0
-0.0198124, -0.0188765, 0.00245452, -0.0166485, -0.015986, -0.406157, 0.406812, 11.6004, 1452.88, 0
-0.0200828, -0.0186999, 0.00359109, -0.0169266, -0.016015, -0.405392, 0.406061, 11.6895, 1451.33, 0
-0.0198817, -0.0188533, 0.00468753, -0.016384, -0.0159116, -0.405327, 0.40597, 10.9327, 1450.3, 0
-0.0200533, -0.0187749, 0.00576742, -0.015803, -0.0156201, -0.405463, 0.406072, 9.82959, 1449.52, 0
-0.0199427, -0.0188866, 0.00682753, -0.0154839, -0.015387, -0.405465, 0.406052, 8.80334, 1448.82, 0
-0.0199903, -0.0188468, 0.00787581, -0.0152792, -0.0153042, -0.405423, 0.405999, 8.68419, 1448.09, 0
-0.0200233, -0.0189025, 0.00890013, -0.0152975, -0.015378, -0.405236, 0.405816, 9.21379, 1447.45, 0
-0.0200543, -0.0189217, 0.0099267, -0.0154854, -0.0155805, -0.404899, 0.405495, 9.60328, 1446.86, 0
-0.0201743, -0.0189243, 0.0109484, -0.0156209, -0.0158672, -0.404463, 0.405075, 9.71852, 1446.39, 0
-0.0200346, -0.0190023, 0.0119628, -0.0160597, -0.0161744, -0.403881, 0.404524, 9.76334, 1445.98, 0
-0.02029, -0.018997, 0.0129487, -0.0161291, -0.0165007, -0.403334, 0.403993, 9.78653, 1445.86, 0
-0.0199249, -0.0190479, 0.0139568, -0.0167307, -0.0168408, -0.402495, 0.403194, 9.81141, 1445.64, 0
-0.0203494, -0.0189539, 0.0149743, -0.0167277, -0.0171406, -0.401756, 0.402469, 9.83357, 1445.9, 0
-0.0199524, -0.0191135, 0.0159901, -0.0173115, -0.0174388, -0.400831, 0.401583, 9.85524, 1446.19, 0
-0.0203624, -0.0189403, 0.0170289, -0.0172704, -0.0176744, -0.399935, 0.400698, 9.87219, 1446.86, 0
-0.0199789, -0.019133, 0.0180558, -0.0178105, -0.0179053, -0.398909, 0.399707, 9.88775, 1447.67, 0
-0.0203466, -0.018902, 0.0190812, -0.0177213, -0.0180842, -0.397916, 0.39872, 9.90261, 1448.75, 0
-0.0201342, -0.0191981, 0.0201127, -0.0180553, -0.0181646, -0.396928, 0.397754, 9.90906, 1450.21, 0
-0.020277, -0.0188385, 0.0211373, -0.0180265, -0.0182908, -0.395959, 0.396791, 9.92059, 1451.55, 0
-0.0202488, -0.0191611, 0.0221362, -0.0180141, -0.0182158, -0.395064, 0.395894, 9.93037, 1453.52, 0
-0.0199857, -0.0189462, 0.0231698, -0.0181768, -0.0182344, -0.394101, 0.394941, 9.93896, 1455.29, 0
-0.0203064, -0.019069, 0.024172, -0.0178157, -0.018145, -0.393133, 0.393955, 9.9469, 1457.79, 0
-0.0199704, -0.0189234, 0.0252027, -0.0179633, -0.0180302, -0.392275, 0.393099, 9.94892, 1459.99, 0
-0.0202657, -0.0190548, 0.0261947, -0.0175411, -0.0178317, -0.391348, 0.392147, 9.93998, 1462.91, 0
-0.0200027, -0.0188505, 0.0272232, -0.0175803, -0.0176651, -0.390619, 0.391413, 9.94617, 1465.47, 0
-0.0201793, -0.0190627, 0.0282119, -0.0172129, -0.0173661, -0.389799, 0.390565, 9.93879, 1468.61, 0
-0.0202127, -0.0188191, 0.0292471, -0.0169349, -0.0171324, -0.389188, 0.389933, 9.94215, 1471.48, 0
-0.0199686, -0.0190185, 0.0302502, -0.0167935, -0.0168102, -0.38853, 0.389256, 9.93909, 1474.66, 0
-0.0201795, -0.0187916, 0.031257, -0.0163193, -0.0165033, -0.387926, 0.38862, 9.93113, 1477.89, 0
-0.0200922, -0.0189969, 0.0322757, -0.0160056, -0.0161248, -0.387368, 0.388033, 9.9272, 1481.39, 0
-0.0198526, -0.0187958, 0.0333225, -0.0157127, -0.0157659, -0.38699, 0.38763, 9.92338, 1484.76, 0
-0.0201468, -0.0188636, 0.0343363, -0.0152097, -0.0153838, -0.386404, 0.387009, 9.90686, 1488.58, 0
-0.0197682, -0.0188333, 0.0353641, -0.014941, -0.0149983, -0.386118, 0.386698, 9.9056, 1492.03, 0
-0.0201077, -0.0188144, 0.0363492, -0.0144494, -0.0146156, -0.385632, 0.386179, 9.88885, 1495.71, 0
-0.019769, -0.0187307, 0.037346, -0.0141612, -0.0142268, -0.385458, 0.385981, 9.89047, 1499.1, 0
-0.0199943, -0.0188705, 0.0383346, -0.0137164, -0.0138352, -0.38502, 0.385512, 9.87051, 1502.88, 0
-0.0200134, -0.0186128, 0.0393518, -0.013305, -0.013436, -0.384854, 0.385318, 9.87301, 1506.3, 0
-0.0197137, -0.0187899, 0.040354, -0.0129708, -0.0130434, -0.384647, 0.385087, 9.86199, 1509.89, 0
-0.0200081, -0.0186945, 0.0413625, -0.0125033, -0.012637, -0.384348, 0.384759, 9.85031, 1513.5, 0
-0.019654, -0.0186987, 0.0423721, -0.0121635, -0.0122385, -0.384275, 0.384662, 9.85264, 1516.89, 0
-0.0199608, -0.0186809, 0.0433493, -0.0117271, -0.0118469, -0.383984, 0.384346, 9.83521, 1520.42, 0
-0.0196589, -0.0185803, 0.0443366, -0.0113878, -0.0114517, -0.383966, 0.384306, 9.84466, 1523.66, 0
-0.0198541, -0.018719, 0.0453218, -0.0109795, -0.0110602, -0.383684, 0.384, 9.82045, 1527.23, 0
-0.0198413, -0.0184713, 0.046331, -0.01059, -0.0106539, -0.383638, 0.383932, 9.82565, 1530.38, 0
-0.0197556, -0.0187077, 0.047329, -0.0102163, -0.0102616, -0.383455, 0.383728, 9.80975, 1533.72, 0
-0.0197933, -0.0184251, 0.0483368, -0.00980925, -0.00985951, -0.383418, 0.38367, 9.81416, 1536.8, 0
-0.0197377, -0.0186691, 0.0493356, -0.00943615, -0.00947152, -0.383245, 0.383478, 9.79738, 1540.08, 0
-0.0197299, -0.018395, 0.0503445, -0.00904286, -0.00907647, -0.383238, 0.383452, 9.80566, 1543.06, 0
-0.019767, -0.0186014, 0.0513568, -0.00865914, -0.00869185, -0.383065, 0.383262, 9.7866, 1546.32, 0
-0.0195258, -0.0184426, 0.0523944, -0.00828446, -0.00829558, -0.383106, 0.383285, 9.79768, 1549.31, 0
-0.0197587, -0.0185505, 0.0534185, -0.00789986, -0.00791845, -0.382913, 0.383076, 9.77809, 1552.45, 0
-0.0195841, -0.0184018, 0.0544733, -0.00753014, -0.00752947, -0.382936, 0.383084, 9.78829, 1555.3, 0
-0.0196846, -0.0184724, 0.0555254, -0.00714876, -0.00715648, -0.382806, 0.38294, 9.77424, 1558.3, 0
-0.0196785, -0.0184702, 0.056523, -0.00681098, -0.00680758, -0.382741, 0.382862, 9.77232, 1561.02, 0
-0.019582, -0.0184175, 0.0575655, -0.0064603, -0.00645275, -0.38271, 0.382819, 9.77375, 1563.79, 0
-0.0196235, -0.0184392, 0.0585486, -0.00613775, -0.00613397, -0.382624, 0.382722, 9.77009, 1566.31, 0
-0.0195902, -0.0183714, 0.0595706, -0.00581391, -0.00581415, -0.382577, 0.382665, 9.77027, 1568.86, 0
-0.0195743, -0.0184014, 0.0605633, -0.00551513, -0.00551835, -0.382501, 0.38258, 9.77003, 1571.28, 0
-0.0195426, -0.0183518, 0.061579, -0.00521976, -0.00523241, -0.382442, 0.382513, 9.7708, 1573.67, 0
-0.0195495, -0.0183724, 0.0625644, -0.00494952, -0.00497083, -0.382357, 0.382421, 9.76996, 1575.92, 0
-0.0195354, -0.018315, 0.0635752, -0.00468927, -0.00472076, -0.382282, 0.38234, 9.77228, 1578.16, 0
-0.0194832, -0.0183439, 0.0645824, -0.00445025, -0.00448576, -0.382192, 0.382244, 9.77453, 1580.34, 0
-0.0195235, -0.0183121, 0.0655683, -0.00422734, -0.00427778, -0.382092, 0.38214, 9.77549, 1582.35, 0
-0.0194852, -0.0182994, 0.0665821, -0.0040249, -0.00408173, -0.381991, 0.382034, 9.77924, 1584.37, 0
-0.0194519, -0.0182997, 0.0675919, -0.00384344, -0.00390378, -0.381878, 0.381917, 9.78347, 1586.29, 0
-0.0194765, -0.0182523, 0.06859, -0.00367439, -0.00375051, -0.381756, 0.381792, 9.78761, 1588.12, 0
-0.0194326, -0.0182819, 0.0696001, -0.00353422, -0.00360626, -0.381624, 0.381658, 9.79279, 1589.88, 0
-0.0194628, -0.0182515, 0.0705947, -0.00340073, -0.00348585, -0.381485, 0.381516, 9.79873, 1591.51, 0
-0.0193929, -0.0182729, 0.0716148, -0.00329712, -0.00336847, -0.381339, 0.381368, 9.80572, 1593.1, 0
-0.0194896, -0.0181943, 0.0725731, -0.00317398, -0.00327426, -0.381198, 0.381225, 9.81306, 1594.49, 0
-0.0192675, -0.0183043, 0.0735672, -0.00311723, -0.0031688, -0.381054, 0.38108, 9.82251, 1595.84, 0
-0.0194891, -0.0181583, 0.0745657, -0.00298385, -0.00307835, -0.380899, 0.380923, 9.82746, 1597.08, 0
-0.0192483, -0.0183167, 0.075576, -0.00292857, -0.00297484, -0.380765, 0.380788, 9.83628, 1598.24, 0
-0.0194929, -0.0181611, 0.076577, -0.002806, -0.00287891, -0.380625, 0.380646, 9.84079, 1599.28, 0
-0.0193627, -0.0183385, 0.0775842, -0.0027291, -0.00277322, -0.380512, 0.380532, 9.84565, 1600.2, 0
-0.0194835, -0.0181182, 0.0786, -0.00262099, -0.00266929, -0.38043, 0.380449, 9.85076, 1600.94, 0
-0.0192019, -0.0183625, 0.079632, -0.00253776, -0.00256008, -0.380358, 0.380375, 9.85332, 1601.57, 0
-0.0194787, -0.0181393, 0.0806885, -0.00241066, -0.00244175, -0.380295, 0.380311, 9.85628, 1602.06, 0
-0.019345, -0.0182706, 0.0818388, -0.00229674, -0.00232428, -0.380269, 0.380283, 9.85688, 1602.41, 0
-0.0199706, -0.0178129, 0.00221622, -0.0167117, -0.0157928, -0.399894, 0.400555, 15.4511, 1455.16, 0
-0.0198906, -0.0175762, 0.00333368, -0.0181091, -0.0161491, -0.405256, 0.405981, 15.5635, 1451.14, 0
-0.0201226, -0.0177997, 0.00439861, -0.0169205, -0.0160354, -0.405299, 0.405969, 13.0273, 1449.93, 0
-0.0199043, -0.017676, 0.00538058, -0.0171938, -0.0161013, -0.405094, 0.405778, 16.0472, 1448.96, 12.492
-0.0201389, -0.0177963, 0.00639459, -0.015864, -0.0155439, -0.405247, 0.405855, 10.1451, 1448.36, 0
-0.020085, -0.0177641, 0.00740058, -0.0154986, -0.015398, -0.405284, 0.405872, 8.90376, 1447.56, 0
-0.0201377, -0.017801, 0.00844107, -0.0152509, -0.0153207, -0.405248, 0.405825, 8.44992, 1446.86, 0
-0.0202541, -0.0178437, 0.00953897, -0.0152171, -0.0154555, -0.405033, 0.405613, 9.24608, 1446.2, 0
-0.0200061, -0.0178394, 0.0106537, -0.0155774, -0.015738, -0.404522, 0.405127, 9.59, 1445.42, 0
-0.0203436, -0.0179015, 0.0116953, -0.0156687, -0.0160695, -0.404076, 0.404699, 9.7439, 1445.19, 0
-0.0200047, -0.0179164, 0.0127911, -0.0162255, -0.0164125, -0.403283, 0.403942, 9.77758, 1444.73, 0
-0.0203787, -0.0179816, 0.013818, -0.0163191, -0.0167958, -0.402659, 0.40334, 9.80768, 1444.87, 0
-0.020047, -0.0178933, 0.0148842, -0.0169084, -0.017072, -0.401726, 0.402444, 9.82472, 1444.7, 0
-0.0203771, -0.018062, 0.0159275, -0.0169282, -0.0174244, -0.400924, 0.401659, 9.84212, 1445.39, 0
-0.0200915, -0.0178523, 0.0169795, -0.0174825, -0.0176334, -0.399937, 0.400707, 9.85955, 1445.6, 0
-0.0203834, -0.0180782, 0.018023, -0.0174283, -0.0179159, -0.399001, 0.399783, 9.87294, 1446.85, 0
-0.0201265, -0.0178268, 0.0190672, -0.0178895, -0.0180597, -0.398017, 0.398828, 9.89209, 1447.53, 0
-0.0203353, -0.018141, 0.0201164, -0.0177938, -0.018215, -0.396994, 0.39781, 9.90757, 1449.35, 0
-0.0201461, -0.0177813, 0.0211378, -0.0180542, -0.018268, -0.396099, 0.396931, 9.92079, 1450.41, 0
-0.0202496, -0.0181406, 0.0222243, -0.0179573, -0.0182384, -0.395032, 0.395861, 9.93365, 1452.79, 0
-0.0203789, -0.0178851, 0.0232619, -0.0177693, -0.0182206, -0.394152, 0.394973, 9.93573, 1454.66, 0
-0.0200373, -0.0180012, 0.0242669, -0.0180098, -0.0181374, -0.393221, 0.394051, 9.94636, 1456.9, 0
-0.0203493, -0.0178922, 0.0253318, -0.0175496, -0.0179714, -0.392249, 0.393052, 9.93252, 1459.53, 0
-0.0200823, -0.0179776, 0.0263889, -0.0176604, -0.0177914, -0.391415, 0.392217, 9.93692, 1462.35, 0
-0.0202679, -0.0178247, 0.0274226, -0.017256, -0.0175712, -0.390654, 0.39143, 9.9227, 1465.16, 0
-0.0202409, -0.0179902, 0.0284243, -0.0170547, -0.0173019, -0.38994, 0.390696, 9.92491, 1468.29, 0
-0.0200046, -0.0177509, 0.0293896, -0.0169751, -0.0170344, -0.389434, 0.390176, 9.93051, 1470.86, 0
-0.0202528, -0.0179222, 0.0303917, -0.016478, -0.0167487, -0.388696, 0.389405, 9.92533, 1474.3, 0
-0.0199512, -0.0177503, 0.0313797, -0.0163473, -0.0163847, -0.388297, 0.388986, 9.92916, 1477.21, 0
-0.0201387, -0.017963, 0.0324334, -0.0158607, -0.0160287, -0.387614, 0.388269, 9.91824, 1481.08, 0
-0.0201993, -0.0177246, 0.0334341, -0.0154458, -0.0156621, -0.387237, 0.387861, 9.91455, 1484.31, 0
-0.019808, -0.0178146, 0.0343848, -0.0152568, -0.0152989, -0.386899, 0.387502, 9.91289, 1487.69, 0
-0.020174, -0.0177611, 0.0353995, -0.0147188, -0.0149254, -0.386369, 0.386937, 9.89489, 1491.41, 0
-0.0197589, -0.0177664, 0.0363695, -0.0144795, -0.0145354, -0.386168, 0.386712, 9.89548, 1494.74, 0
-0.0201302, -0.0176748, 0.0374176, -0.0139577, -0.0141284, -0.385694, 0.386205, 9.87869, 1498.63, 0
-0.0198537, -0.0178322, 0.0384285, -0.013661, -0.0137457, -0.385445, 0.385932, 9.87917, 1502.32, 0
-0.019872, -0.0174936, 0.0394126, -0.0132603, -0.0133288, -0.385304, 0.385762, 9.87777, 1505.55, 0
-0.0200386, -0.0177272, 0.0404456, -0.0127987, -0.0129507, -0.38491, 0.385341, 9.85179, 1509.51, 0
-0.0197038, -0.0176241, 0.041415, -0.0124904, -0.0125432, -0.384865, 0.385272, 9.85409, 1512.73, 0
-0.0200223, -0.0176287, 0.0424417, -0.0120147, -0.0121571, -0.384524, 0.384903, 9.84136, 1516.47, 0
-0.0196692, -0.017615, 0.0434212, -0.0116991, -0.0117541, -0.384478, 0.384836, 9.84077, 1519.81, 0
-0.0199688, -0.0175288, 0.0444846, -0.0112244, -0.0113407, -0.384195, 0.384526, 9.82911, 1523.56, 0
-0.0199296, -0.0176336, 0.0454941, -0.0108448, -0.0109475, -0.384023, 0.384332, 9.81911, 1527.06, 0
-0.0196346, -0.017432, 0.0464773, -0.0105007, -0.0105376, -0.384055, 0.384343, 9.8259, 1530.05, 0
-0.0198876, -0.0176209, 0.0474738, -0.0100791, -0.0101673, -0.383759, 0.384026, 9.80737, 1533.54, 0
-0.0196362, -0.0173731, 0.048462, -0.00972804, -0.00975574, -0.383807, 0.384055, 9.81776, 1536.42, 0
-0.0198364, -0.0175962, 0.0494856, -0.00931549, -0.00937803, -0.383545, 0.383773, 9.79664, 1539.91, 0
-0.0196212, -0.0173374, 0.0504775, -0.00896223, -0.00897622, -0.383596, 0.383806, 9.80853, 1542.75, 0
-0.0197393, -0.0175724, 0.0515114, -0.00856605, -0.00859892, -0.383379, 0.383571, 9.79212, 1546.18, 0
-0.0198147, -0.017379, 0.0524886, -0.00819408, -0.00822407, -0.383325, 0.383501, 9.78811, 1549.01, 0
-0.0195734, -0.0175206, 0.053459, -0.00786831, -0.00786452, -0.383275, 0.383437, 9.79194, 1551.92, 0
-0.0197221, -0.0173027, 0.0544031, -0.00750138, -0.00751885, -0.383207, 0.383354, 9.79103, 1554.51, 0
-0.0197727, -0.0173788, 0.0553512, -0.00716032, -0.007186, -0.383098, 0.383232, 9.77925, 1557.2, 0
-0.0194732, -0.0174129, 0.0563017, -0.00685786, -0.00684739, -0.383107, 0.383229, 9.78564, 1559.72, 0
-0.0197051, -0.0173239, 0.0572859, -0.00649618, -0.00652132, -0.382972, 0.383083, 9.77723, 1562.46, 0
-0.0195124, -0.0173864, 0.0582401, -0.00620812, -0.00620509, -0.382936, 0.383036, 9.78234, 1564.94, 0
-0.0195871, -0.0172744, 0.0592364, -0.00587818, -0.00589651, -0.382856, 0.382946, 9.77878, 1567.43, 0
-0.0195161, -0.0173471, 0.0602297, -0.00558497, -0.0055979, -0.382773, 0.382855, 9.78002, 1569.96, 0
-0.0195508, -0.0172628, 0.0612364, -0.00528058, -0.00531615, -0.382692, 0.382766, 9.77825, 1572.34, 0
-0.0194811, -0.0173199, 0.0622342, -0.00501044, -0.00504708, -0.382606, 0.382672, 9.78069, 1574.68, 0
-0.0194792, -0.0172342, 0.0632441, -0.00474428, -0.00479926, -0.382525, 0.382585, 9.7808, 1576.9, 0
-0.0195666, -0.0172749, 0.0642791, -0.00447561, -0.00455772, -0.38239, 0.382444, 9.77983, 1579.25, 0
-0.0193966, -0.0172597, 0.0652594, -0.00428269, -0.00434648, -0.38232, 0.382369, 9.7827, 1581.26, 0
-0.0195328, -0.0172196, 0.0662818, -0.004046, -0.00414962, -0.382175, 0.382219, 9.78593, 1583.37, 0
-0.019461, -0.0172398, 0.0672702, -0.0038732, -0.00397273, -0.382064, 0.382105, 9.79171, 1585.29, 0
-0.0194493, -0.0171606, 0.0682774, -0.00370558, -0.00381546, -0.381942, 0.381979, 9.79626, 1587.13, 0
-0.0194706, -0.0172227, 0.0692968, -0.00354055, -0.0036662, -0.381792, 0.381826, 9.79865, 1589.02, 0
-0.019353, -0.0172055, 0.070316, -0.00343381, -0.0035389, -0.381663, 0.381695, 9.80297, 1590.68, 0
