x,y,z,v_x,v_y,v_z,|U|,acc,rho,pressure
-0.0195854, -0.0195854, 0.0300927, -0.0238465, -0.0238519, -0.193615, 0.19653, 9.97424, 1540.14, 0
-0.0195775, -0.0195775, 0.0310984, -0.0235961, -0.0236009, -0.192867, 0.195733, 9.93925, 1542.92, 0
-0.0195692, -0.0195692, 0.0321033, -0.0232908, -0.0232945, -0.192193, 0.194995, 9.90433, 1545.69, 0
-0.0195603, -0.0195603, 0.0331075, -0.0229338, -0.0229358, -0.191589, 0.194315, 9.87044, 1548.4, 0
-0.019551, -0.019551, 0.0341112, -0.0225285, -0.0225281, -0.19105, 0.193689, 9.8381, 1551.05, 0
-0.0195413, -0.0195413, 0.0351143, -0.0220793, -0.022076, -0.190574, 0.193115, 9.80825, 1553.61, 0
-0.0195312, -0.0195312, 0.036117, -0.0215909, -0.0215843, -0.190157, 0.192593, 9.78125, 1556.07, 0
-0.019521, -0.0195209, 0.0371193, -0.0210687, -0.0210587, -0.189797, 0.19212, 9.75696, 1558.44, 0
-0.0195104, -0.0195103, 0.0381212, -0.0205186, -0.020505, -0.18949, 0.191698, 9.73554, 1560.7, 0
-0.0194997, -0.0194996, 0.0391227, -0.0199467, -0.0199296, -0.189235, 0.191325, 9.71672, 1562.87, 0
-0.0194889, -0.0194887, 0.0401239, -0.0193601, -0.01934, -0.189029, 0.191, 9.69998, 1564.93, 0
-0.0194781, -0.0194778, 0.0411247, -0.0187664, -0.018744, -0.188868, 0.190721, 9.68488, 1566.9, 0
-0.0194674, -0.0194671, 0.0421252, -0.0181728, -0.0181487, -0.188745, 0.190485, 9.67136, 1568.78, 0
-0.0194566, -0.0194563, 0.0431255, -0.0175848, -0.0175593, -0.188656, 0.190286, 9.65923, 1570.59, 0
-0.0194463, -0.0194459, 0.0441257, -0.0170056, -0.0169789, -0.188592, 0.190117, 9.64827, 1572.33, 0
-0.019436, -0.0194356, 0.0451258, -0.0164365, -0.0164089, -0.188549, 0.189974, 9.63826, 1574, 0
-0.0194256, -0.0194252, 0.0461257, -0.0158783, -0.0158496, -0.188521, 0.189851, 9.62915, 1575.63, 0
-0.0194157, -0.019415, 0.0471257, -0.0153308, -0.0153001, -0.188504, 0.189744, 9.62098, 1577.21, 0
-0.0194058, -0.0194051, 0.0481256, -0.0147943, -0.0147596, -0.188495, 0.18965, 9.61362, 1578.76, 0
-0.0193959, -0.0193951, 0.0491254, -0.0142679, -0.014228, -0.188493, 0.189567, 9.6072, 1580.28, 0
-0.0193862, -0.0193853, 0.0501253, -0.013751, -0.0137055, -0.188496, 0.189493, 9.60165, 1581.78, 0
-0.0193765, -0.0193757, 0.0511252, -0.0132425, -0.0131927, -0.188503, 0.189427, 9.59687, 1583.26, 0
-0.0193668, -0.0193659, 0.052125, -0.0127417, -0.0126904, -0.188513, 0.189368, 9.5924, 1584.73, 0
-0.0193574, -0.0193564, 0.0531249, -0.0122478, -0.0121993, -0.188525, 0.189316, 9.5881, 1586.2, 0
-0.0193478, -0.019347, 0.0541247, -0.0117604, -0.0117191, -0.188539, 0.189268, 9.58383, 1587.66, 0
-0.0193385, -0.0193377, 0.0551245, -0.0112796, -0.0112494, -0.188553, 0.189225, 9.57928, 1589.12, 0
-0.0193292, -0.0193287, 0.0561243, -0.0108063, -0.0107885, -0.188568, 0.189185, 9.57475, 1590.57, 0
-0.0193199, -0.0193196, 0.0571241, -0.0103416, -0.0103348, -0.188582, 0.189148, 9.57005, 1592.02, 0
-0.0193107, -0.0193105, 0.0581239, -0.00988592, -0.00988676, -0.188595, 0.189112, 9.56535, 1593.47, 0
-0.0193018, -0.0193017, 0.0591238, -0.00943898, -0.00944319, -0.188605, 0.189077, 9.56081, 1594.92, 0
-0.0192929, -0.0192929, 0.0601237, -0.00899977, -0.00900373, -0.188614, 0.189043, 9.55662, 1596.36, 0
-0.0192841, -0.0192841, 0.0611236, -0.00856712, -0.00856883, -0.188621, 0.18901, 9.55283, 1597.79, 0
-0.0192754, -0.0192754, 0.0621236, -0.00814053, -0.00813952, -0.188625, 0.188976, 9.54949, 1599.21, 0
-0.0192665, -0.0192666, 0.0631237, -0.00772011, -0.007717, -0.188626, 0.188941, 9.54687, 1600.62, 0
-0.0192582, -0.0192582, 0.0641238, -0.00730695, -0.00730269, -0.188621, 0.188904, 9.54462, 1602.02, 0
-0.0192493, -0.0192493, 0.0651239, -0.00690211, -0.00689744, -0.18861, 0.188862, 9.54283, 1603.4, 0
-0.0192406, -0.0192406, 0.0661241, -0.00650681, -0.00650223, -0.188588, 0.188813, 9.54145, 1604.76, 0
-0.019232, -0.019232, 0.0671244, -0.00612196, -0.00611782, -0.188552, 0.188751, 9.5403, 1606.1, 0
-0.0192235, -0.0192235, 0.0681249, -0.00574834, -0.00574508, -0.188497, 0.188672, 9.53913, 1607.41, 0
-0.0192147, -0.0192147, 0.0691255, -0.00538658, -0.005385, -0.188418, 0.188572, 9.53807, 1608.69, 0
-0.0192065, -0.0192066, 0.0701264, -0.00503744, -0.00503872, -0.18831, 0.188445, 9.5373, 1609.93, 0
-0.019198, -0.019198, 0.0711276, -0.00470199, -0.00470725, -0.188169, 0.188286, 9.53739, 1611.13, 0
-0.0191893, -0.0191894, 0.0721292, -0.0043817, -0.00439144, -0.187988, 0.188091, 9.53955, 1612.29, 0
-0.0191809, -0.019181, 0.0731314, -0.0040788, -0.00409305, -0.187767, 0.187856, 9.54454, 1613.41, 0
-0.0191722, -0.0191723, 0.0741341, -0.00379829, -0.00381729, -0.187504, 0.187582, 9.55311, 1614.48, 0
-0.0191636, -0.0191638, 0.0751375, -0.00354794, -0.00357244, -0.187199, 0.187266, 9.5647, 1615.52, 0
-0.0191551, -0.0191553, 0.0761415, -0.00333948, -0.00337072, -0.186849, 0.186909, 9.57857, 1616.51, 0
-0.0191467, -0.019147, 0.0771463, -0.00318845, -0.00322741, -0.186449, 0.186504, 9.59331, 1617.45, 0
-0.0191389, -0.0191392, 0.0781519, -0.00310957, -0.00315589, -0.185988, 0.186041, 9.60809, 1618.36, 0
-0.0191321, -0.0191324, 0.0791585, -0.00310969, -0.00316022, -0.185451, 0.185504, 9.62544, 1619.22, 0
-0.0191269, -0.0191272, 0.080166, -0.00318036, -0.00322854, -0.184832, 0.184887, 9.65328, 1620.04, 0
-0.0191252, -0.0191255, 0.081175, -0.00330742, -0.00334647, -0.184149, 0.184209, 9.7018, 1620.82, 0
-0.0191308, -0.019131, 0.0821855, -0.00358626, -0.00361209, -0.183444, 0.183515, 9.78213, 1621.56, 0
-0.0191403, -0.0191405, 0.0831964, -0.00390502, -0.00391502, -0.1829, 0.182984, 9.879, 1622.24, 0
-0.0191404, -0.0191406, 0.0842062, -0.00367655, -0.00368551, -0.182485, 0.182559, 9.95863, 1622.92, 0
-0.0191382, -0.0191385, 0.0852131, -0.0035463, -0.00355511, -0.182202, 0.182271, 9.99114, 1623.48, 0
-0.019141, -0.0191411, 0.0862221, -0.00346274, -0.00346482, -0.182185, 0.182251, 9.93203, 1623.91, 0
-0.019135, -0.0191351, 0.0872615, -0.00320299, -0.00320289, -0.182205, 0.182262, 9.85542, 1624.21, 0
-0.0194432, -0.0183636, 0.00861828, -0.0174561, -0.0175165, -0.211924, 0.213362, 9.70729, 1521.37, 0
-0.0194869, -0.0183709, 0.00968999, -0.0173012, -0.0173594, -0.211877, 0.21329, 9.70822, 1520.92, 0
-0.0195031, -0.0183948, 0.0107205, -0.0172146, -0.0172897, -0.211811, 0.213212, 9.7095, 1520.34, 0
-0.0195251, -0.0184119, 0.0117443, -0.017298, -0.0173973, -0.211683, 0.2131, 9.71682, 1519.65, 0
-0.0195487, -0.0184364, 0.012767, -0.0175842, -0.0177163, -0.211444, 0.212913, 9.73308, 1518.9, 0
-0.0195724, -0.0184594, 0.0137917, -0.0180672, -0.0182333, -0.21105, 0.212606, 9.76084, 1518.17, 0
-0.0195939, -0.0184816, 0.0148187, -0.0187013, -0.0189045, -0.210471, 0.212144, 9.79964, 1517.52, 0
-0.0196127, -0.0185011, 0.015847, -0.0194331, -0.0196703, -0.209697, 0.211512, 9.84648, 1517.04, 0
-0.0196283, -0.0185179, 0.0168755, -0.0202047, -0.020469, -0.208741, 0.210714, 9.89767, 1516.8, 0
-0.0196409, -0.0185318, 0.0179032, -0.0209605, -0.0212499, -0.207633, 0.209767, 9.94856, 1516.85, 0
-0.0196502, -0.0185427, 0.0189296, -0.0216697, -0.0219731, -0.206407, 0.208701, 9.995, 1517.21, 0
-0.0196571, -0.0185506, 0.019954, -0.0222991, -0.0226143, -0.205106, 0.20755, 10.0347, 1517.92, 0
-0.019661, -0.0185565, 0.0209764, -0.0228417, -0.023158, -0.203768, 0.206347, 10.0653, 1518.96, 0
-0.0196633, -0.0185598, 0.0219965, -0.0232843, -0.0235998, -0.202427, 0.205124, 10.0865, 1520.34, 0
-0.0196635, -0.0185606, 0.0230143, -0.0236321, -0.02394, -0.201114, 0.203908, 10.0971, 1522.02, 0
-0.0196618, -0.0185608, 0.0240301, -0.0238842, -0.0241823, -0.19985, 0.20272, 10.099, 1523.98, 0
-0.0196587, -0.0185583, 0.0250438, -0.024049, -0.0243339, -0.198652, 0.201576, 10.092, 1526.18, 0
-0.0196542, -0.0185556, 0.0260557, -0.0241298, -0.0244009, -0.197529, 0.200488, 10.0777, 1528.58, 0
-0.0196489, -0.0185509, 0.027066, -0.024135, -0.0243911, -0.196489, 0.199462, 10.0569, 1531.13, 0
-0.0196426, -0.0185458, 0.0280748, -0.024069, -0.0243105, -0.195532, 0.198502, 10.0314, 1533.8, 0
-0.0196356, -0.0185395, 0.0290824, -0.0239378, -0.0241647, -0.194658, 0.197608, 10.002, 1536.55, 0
-0.019628, -0.0185323, 0.0300889, -0.0237451, -0.0239581, -0.193864, 0.196777, 9.97072, 1539.34, 0
-0.0196198, -0.0185247, 0.0310945, -0.0234943, -0.0236941, -0.193146, 0.196007, 9.93824, 1542.14, 0
-0.019611, -0.0185165, 0.0320994, -0.0231884, -0.0233755, -0.192499, 0.195294, 9.90584, 1544.91, 0
-0.0196017, -0.0185077, 0.0331035, -0.0228302, -0.0230051, -0.191919, 0.194636, 9.87435, 1547.63, 0
-0.019592, -0.0184985, 0.0341072, -0.0224233, -0.0225862, -0.191402, 0.19403, 9.8446, 1550.29, 0
-0.0195819, -0.0184889, 0.0351103, -0.0219723, -0.0221232, -0.190945, 0.193474, 9.81692, 1552.87, 0
-0.0195715, -0.0184788, 0.036113, -0.0214824, -0.0216212, -0.190544, 0.192966, 9.79199, 1555.35, 0
-0.0195608, -0.0184685, 0.0371153, -0.0209596, -0.0210854, -0.190196, 0.192506, 9.76954, 1557.73, 0
-0.0195499, -0.0184581, 0.0381173, -0.0204096, -0.0205217, -0.189898, 0.192091, 9.7498, 1560.01, 0
-0.0195389, -0.0184472, 0.0391188, -0.0198391, -0.0199367, -0.189649, 0.191723, 9.73228, 1562.19, 0
-0.0195278, -0.0184363, 0.0401201, -0.0192552, -0.0193379, -0.189444, 0.191399, 9.71662, 1564.27, 0
-0.0195167, -0.0184253, 0.041121, -0.0186649, -0.0187339, -0.18928, 0.191118, 9.70219, 1566.26, 0
-0.0195056, -0.0184145, 0.0421217, -0.0180751, -0.0181324, -0.189151, 0.190876, 9.68924, 1568.16, 0
-0.0194948, -0.0184037, 0.0431222, -0.0174913, -0.0175388, -0.189053, 0.190669, 9.67757, 1569.99, 0
-0.0194839, -0.0183933, 0.0441225, -0.0169164, -0.0169562, -0.188979, 0.19049, 9.66716, 1571.75, 0
-0.0194733, -0.018383, 0.0451226, -0.0163516, -0.0163856, -0.188923, 0.190336, 9.65752, 1573.44, 0
-0.0194628, -0.0183727, 0.0461228, -0.0157974, -0.0158267, -0.188881, 0.1902, 9.64852, 1575.09, 0
-0.0194524, -0.0183625, 0.0471228, -0.0152537, -0.015278, -0.18885, 0.19008, 9.64027, 1576.69, 0
-0.0194421, -0.0183526, 0.0481228, -0.0147203, -0.014738, -0.188827, 0.189972, 9.63274, 1578.26, 0
-0.0194319, -0.0183426, 0.0491228, -0.0141967, -0.0142067, -0.188811, 0.189876, 9.62601, 1579.8, 0
-0.0194217, -0.0183329, 0.0501227, -0.0136821, -0.0136844, -0.1888, 0.189789, 9.62005, 1581.32, 0
-0.0194119, -0.0183232, 0.0511227, -0.0131759, -0.013172, -0.188793, 0.18971, 9.61474, 1582.82, 0
-0.0194021, -0.0183135, 0.0521226, -0.0126773, -0.0126703, -0.18879, 0.189639, 9.60996, 1584.31, 0
-0.0193923, -0.0183041, 0.0531225, -0.0121856, -0.0121798, -0.188789, 0.189573, 9.6054, 1585.79, 0
-0.0193822, -0.018295, 0.0541225, -0.0117005, -0.0117004, -0.18879, 0.189513, 9.60082, 1587.27, 0
-0.0193728, -0.0182857, 0.0551224, -0.0112223, -0.0112313, -0.188791, 0.189458, 9.59632, 1588.75, 0
-0.0193631, -0.0182766, 0.0561223, -0.0107518, -0.0107708, -0.188794, 0.189407, 9.59176, 1590.22, 0
-0.0193535, -0.0182677, 0.0571222, -0.0102899, -0.0103168, -0.188797, 0.189358, 9.58728, 1591.68, 0
-0.0193442, -0.0182588, 0.0581221, -0.00983698, -0.00986788, -0.188799, 0.189312, 9.5829, 1593.15, 0
-0.019335, -0.0182499, 0.0591221, -0.00939255, -0.00942291, -0.1888, 0.189268, 9.57872, 1594.6, 0
-0.0193257, -0.0182412, 0.0601221, -0.00895559, -0.00898166, -0.1888, 0.189226, 9.57455, 1596.05, 0
-0.0193167, -0.0182325, 0.0611221, -0.00852514, -0.00854491, -0.188799, 0.189184, 9.57088, 1597.5, 0
-0.0193075, -0.0182239, 0.0621222, -0.00810071, -0.00811397, -0.188795, 0.189143, 9.56745, 1598.93, 0
-0.0192985, -0.0182152, 0.0631222, -0.00768264, -0.00769057, -0.188788, 0.189101, 9.56409, 1600.35, 0
-0.0192895, -0.0182069, 0.0641224, -0.00727163, -0.00727625, -0.188777, 0.189057, 9.56083, 1601.76, 0
-0.0192805, -0.0181982, 0.0651226, -0.00686863, -0.0068723, -0.188758, 0.189008, 9.55762, 1603.15, 0
-0.0192717, -0.0181895, 0.0661229, -0.00647467, -0.00648004, -0.188729, 0.188951, 9.55464, 1604.52, 0
-0.0192628, -0.0181812, 0.0671233, -0.00609076, -0.00610063, -0.188685, 0.188882, 9.55152, 1605.87, 0
-0.0192539, -0.0181727, 0.0681237, -0.00571793, -0.00573515, -0.188623, 0.188796, 9.5486, 1607.19, 0
-0.019245, -0.0181643, 0.0691244, -0.0053572, -0.00538491, -0.188535, 0.188688, 9.54589, 1608.47, 0
-0.0192361, -0.0181561, 0.0701253, -0.00500973, -0.0050511, -0.188418, 0.188552, 9.54391, 1609.73, 0
-0.0192274, -0.0181479, 0.0711265, -0.00467663, -0.00473457, -0.188265, 0.188383, 9.54304, 1610.94, 0
-0.0192186, -0.0181395, 0.0721282, -0.00435939, -0.00443563, -0.188073, 0.188175, 9.54419, 1612.11, 0
-0.0192098, -0.0181315, 0.0731305, -0.00406017, -0.00415567, -0.187836, 0.187926, 9.54831, 1613.23, 0
-0.019201, -0.0181232, 0.0741334, -0.00378434, -0.00389965, -0.187553, 0.187632, 9.55592, 1614.32, 0
-0.0191921, -0.018115, 0.075137, -0.00353947, -0.00367631, -0.187223, 0.187292, 9.56727, 1615.36, 0
-0.0191833, -0.018107, 0.0761415, -0.00333717, -0.0034981, -0.186841, 0.186903, 9.58258, 1616.36, 0
-0.0191748, -0.0180991, 0.0771469, -0.00319243, -0.00338084, -0.186403, 0.186461, 9.60125, 1617.31, 0
-0.0191667, -0.0180918, 0.0781537, -0.00311726, -0.00333871, -0.1859, 0.185956, 9.62263, 1618.23, 0
-0.0191595, -0.0180858, 0.0791619, -0.00311486, -0.00337335, -0.18532, 0.185376, 9.65034, 1619.1, 0
-0.0191541, -0.0180813, 0.0801723, -0.00317269, -0.00346456, -0.184657, 0.184717, 9.693, 1619.93, 0
-0.0191519, -0.0180803, 0.0811848, -0.00328539, -0.00357727, -0.183926, 0.18399, 9.76046, 1620.72, 0
-0.0191578, -0.0180848, 0.0821981, -0.00369894, -0.00367391, -0.183213, 0.183288, 9.85145, 1621.47, 0
-0.0191673, -0.0180935, 0.0832093, -0.00425169, -0.00376301, -0.18288, 0.182969, 9.91954, 1622.16, 0
-0.0191651, -0.0180938, 0.0842177, -0.00376454, -0.0035975, -0.182667, 0.182741, 9.96603, 1622.83, 0
-0.0191621, -0.0180919, 0.0852248, -0.00355706, -0.00344026, -0.182437, 0.182504, 9.99696, 1623.38, 0
-0.019165, -0.0180929, 0.0862383, -0.00353529, -0.00333837, -0.182471, 0.182536, 9.95129, 1623.8, 0
-0.0191467, -0.0180913, 0.0872827, -0.00325455, -0.00314794, -0.182501, 0.182557, 9.8939, 1624.09, 0
-0.0194644, -0.0173424, 0.00859754, -0.0175036, -0.0175581, -0.212023, 0.213468, 9.6983, 1520.4, 0
-0.019507, -0.0173422, 0.00966349, -0.0173238, -0.0173522, -0.211969, 0.213382, 9.6992, 1519.94, 0
-0.0195476, -0.0173645, 0.0106956, -0.0172022, -0.0172675, -0.211884, 0.213281, 9.70172, 1519.37, 0
-0.0195717, -0.0173814, 0.0117233, -0.0172569, -0.0173734, -0.211727, 0.213138, 9.71078, 1518.65, 0
-0.0195976, -0.0174065, 0.0127512, -0.0175253, -0.0177021, -0.21145, 0.212912, 9.72793, 1517.88, 0
-0.0196227, -0.0174294, 0.0137804, -0.0179978, -0.0182343, -0.211019, 0.212568, 9.75652, 1517.12, 0
-0.0196451, -0.0174522, 0.0148108, -0.0186326, -0.0189238, -0.210409, 0.212078, 9.79563, 1516.45, 0
-0.0196646, -0.0174724, 0.0158413, -0.0193696, -0.0197077, -0.209617, 0.211431, 9.84175, 1515.94, 0
-0.0196809, -0.0174895, 0.0168711, -0.0201491, -0.0205226, -0.208659, 0.210631, 9.89147, 1515.68, 0
-0.0196938, -0.0175042, 0.0178996, -0.0209174, -0.0213172, -0.207559, 0.209697, 9.94088, 1515.7, 0
-0.0197033, -0.0175153, 0.0189263, -0.0216355, -0.0220503, -0.206355, 0.208654, 9.98582, 1516.05, 0
-0.0197102, -0.0175237, 0.0199511, -0.0222766, -0.0226982, -0.205082, 0.207533, 10.0244, 1516.74, 0
-0.0197141, -0.0175294, 0.0209736, -0.0228263, -0.0232446, -0.203777, 0.206364, 10.0541, 1517.76, 0
-0.019716, -0.0175329, 0.0219939, -0.0232784, -0.0236866, -0.202471, 0.205176, 10.0745, 1519.12, 0
-0.0197155, -0.017534, 0.023012, -0.0236325, -0.024023, -0.201192, 0.203995, 10.0864, 1520.79, 0
-0.0197136, -0.0175338, 0.024028, -0.0238916, -0.0242606, -0.19996, 0.202839, 10.0888, 1522.74, 0
-0.0197099, -0.0175315, 0.0250419, -0.0240614, -0.0244052, -0.198791, 0.201724, 10.0839, 1524.93, 0
-0.0197049, -0.0175285, 0.0260541, -0.0241477, -0.0244651, -0.197695, 0.200661, 10.0715, 1527.33, 0
-0.0196989, -0.0175239, 0.0270645, -0.0241567, -0.0244477, -0.196677, 0.199658, 10.0533, 1529.89, 0
-0.0196921, -0.0175187, 0.0280736, -0.0240943, -0.0243599, -0.19574, 0.198716, 10.0305, 1532.56, 0
-0.0196843, -0.0175127, 0.0290814, -0.0239655, -0.0242073, -0.194883, 0.197837, 10.0035, 1535.32, 0
-0.0196759, -0.0175057, 0.0300882, -0.0237741, -0.0239946, -0.194102, 0.197019, 9.97547, 1538.12, 0
-0.0196668, -0.0174983, 0.031094, -0.0235237, -0.0237249, -0.193395, 0.19626, 9.94606, 1540.93, 0
-0.0196572, -0.0174905, 0.0320991, -0.0232166, -0.0234008, -0.192757, 0.195556, 9.91689, 1543.72, 0
-0.019647, -0.017482, 0.0331035, -0.0228561, -0.023025, -0.192185, 0.194904, 9.88845, 1546.47, 0
-0.0196365, -0.0174729, 0.0341073, -0.0224459, -0.0226008, -0.191675, 0.194304, 9.86163, 1549.14, 0
-0.0196255, -0.0174634, 0.0351107, -0.0219912, -0.0221323, -0.191223, 0.193752, 9.83691, 1551.74, 0
-0.0196142, -0.0174534, 0.0361136, -0.0214986, -0.0216246, -0.190827, 0.193248, 9.81459, 1554.25, 0
-0.0196027, -0.0174432, 0.037116, -0.0209745, -0.021083, -0.190482, 0.192789, 9.79465, 1556.65, 0
-0.0195912, -0.0174327, 0.0381181, -0.0204264, -0.0205129, -0.190185, 0.192375, 9.77722, 1558.96, 0
-0.0195793, -0.0174215, 0.0391198, -0.0198614, -0.0199205, -0.189934, 0.192006, 9.76153, 1561.16, 0
-0.0195675, -0.0174105, 0.0401212, -0.0192861, -0.0193139, -0.189725, 0.191678, 9.74722, 1563.27, 0
-0.0195556, -0.0173992, 0.0411223, -0.0187071, -0.0187029, -0.189555, 0.191392, 9.73389, 1565.29, 0
-0.0195439, -0.0173883, 0.0421231, -0.0181295, -0.0180965, -0.189418, 0.191142, 9.72151, 1567.22, 0
-0.0195321, -0.0173774, 0.0431238, -0.0175578, -0.0175005, -0.189309, 0.190925, 9.71043, 1569.07, 0
-0.0195207, -0.0173669, 0.0441242, -0.0169941, -0.0169179, -0.189222, 0.190735, 9.70045, 1570.86, 0
-0.0195091, -0.0173566, 0.0451246, -0.0164395, -0.0163497, -0.189151, 0.190567, 9.69103, 1572.59, 0
-0.0194979, -0.0173464, 0.0461248, -0.0158941, -0.0157944, -0.189093, 0.190416, 9.6822, 1574.27, 0
-0.0194869, -0.0173363, 0.047125, -0.0153578, -0.0152488, -0.189044, 0.190278, 9.674, 1575.9, 0
-0.019476, -0.0173263, 0.0481252, -0.0148304, -0.0147106, -0.189002, 0.190153, 9.66619, 1577.5, 0
-0.019465, -0.0173165, 0.0491253, -0.0143116, -0.01418, -0.188969, 0.190039, 9.65906, 1579.07, 0
-0.0194541, -0.0173068, 0.0501254, -0.0138009, -0.0136581, -0.188941, 0.189936, 9.65255, 1580.62, 0
-0.0194432, -0.0172973, 0.0511255, -0.0132978, -0.0131461, -0.188918, 0.189841, 9.64669, 1582.15, 0
-0.0194324, -0.0172877, 0.0521255, -0.0128014, -0.0126451, -0.188899, 0.189754, 9.64123, 1583.67, 0
-0.0194218, -0.0172786, 0.0531255, -0.0123113, -0.0121556, -0.188882, 0.189673, 9.63607, 1585.17, 0
-0.0194115, -0.0172695, 0.0541255, -0.0118273, -0.0116774, -0.188868, 0.189598, 9.63126, 1586.68, 0
-0.0194008, -0.0172605, 0.0551254, -0.01135, -0.0112091, -0.188856, 0.189528, 9.62647, 1588.18, 0
-0.0193903, -0.0172515, 0.0561254, -0.0108802, -0.0107485, -0.188844, 0.189462, 9.62191, 1589.67, 0
-0.0193801, -0.0172428, 0.0571253, -0.0104186, -0.0102932, -0.188833, 0.1894, 9.61762, 1591.16, 0
-0.0193702, -0.0172342, 0.0581253, -0.0099658, -0.00984138, -0.188822, 0.18934, 9.61354, 1592.65, 0
-0.01936, -0.0172255, 0.0591252, -0.00952125, -0.00939215, -0.188811, 0.189284, 9.60977, 1594.12, 0
-0.0193498, -0.017217, 0.0601252, -0.00908397, -0.00894584, -0.1888, 0.18923, 9.60615, 1595.59, 0
-0.01934, -0.0172086, 0.0611252, -0.00865315, -0.00850375, -0.188789, 0.189179, 9.60288, 1597.06, 0
-0.0193301, -0.0172001, 0.0621252, -0.00822866, -0.00806789, -0.188777, 0.189129, 9.59959, 1598.51, 0
-0.0193202, -0.0171918, 0.0631253, -0.0078105, -0.00764057, -0.188763, 0.189079, 9.59593, 1599.95, 0
-0.0193105, -0.0171836, 0.0641254, -0.00739896, -0.00722384, -0.188744, 0.189027, 9.59189, 1601.37, 0
-0.0193007, -0.0171753, 0.0651255, -0.00699447, -0.00681938, -0.188719, 0.188971, 9.58735, 1602.78, 0
-0.0192909, -0.017167, 0.0661257, -0.00659792, -0.006429, -0.188683, 0.188908, 9.58245, 1604.16, 0
-0.0192812, -0.017159, 0.0671261, -0.0062103, -0.00605447, -0.188633, 0.188833, 9.57736, 1605.53, 0
-0.0192715, -0.0171508, 0.0681267, -0.00583328, -0.00569703, -0.188565, 0.188741, 9.57229, 1606.86, 0
-0.0192618, -0.0171427, 0.0691273, -0.00546863, -0.00535842, -0.188472, 0.188627, 9.5679, 1608.16, 0
-0.0192523, -0.0171349, 0.0701283, -0.00511792, -0.00503998, -0.188349, 0.188485, 9.56484, 1609.43, 0
-0.0192427, -0.0171272, 0.0711297, -0.0047828, -0.00474262, -0.188189, 0.188309, 9.56354, 1610.66, 0
-0.0192332, -0.0171195, 0.0721315, -0.0044649, -0.00446552, -0.187986, 0.188093, 9.56472, 1611.84, 0
-0.0192236, -0.0171121, 0.0731338, -0.00416724, -0.00420886, -0.187739, 0.187832, 9.56902, 1612.99, 0
-0.0192141, -0.0171043, 0.074137, -0.00389528, -0.00397753, -0.187443, 0.187526, 9.5772, 1614.08, 0
-0.0192046, -0.0170968, 0.075141, -0.00365712, -0.00378101, -0.187097, 0.187171, 9.59012, 1615.14, 0
-0.0191953, -0.0170894, 0.076146, -0.00346443, -0.0036314, -0.186698, 0.186766, 9.60854, 1616.15, 0
